,src,iso_code,region,trg,weighted,log-weight,norm-log-weight,days_since_100_cases_in_China_2019,weeks_since_100_cases
15198,Sweden,SWE,Europe,Austria,4.0,1.3862943611198906,0.22180797641347444,49.0,7
15199,Sweden,SWE,Europe,Belarus,1.0,0.0,0.0,49.0,7
15200,Sweden,SWE,Europe,Belgium,6.0,1.791759469228055,0.28668265069483706,49.0,7
15201,Sweden,SWE,Europe,Bosnia and Herzegovina,1.0,0.0,0.0,49.0,7
15202,Sweden,SWE,Europe,China,2.0,0.6931471805599453,0.11090398820673722,49.0,7
15203,Sweden,SWE,Europe,Croatia,9.0,2.1972245773362196,0.3515573249761997,49.0,7
15204,Sweden,SWE,Europe,Cyprus,2.0,0.6931471805599453,0.11090398820673722,49.0,7
15205,Sweden,SWE,Europe,Czechia,4.0,1.3862943611198906,0.22180797641347444,49.0,7
15206,Sweden,SWE,Europe,Denmark,9.0,2.1972245773362196,0.3515573249761997,49.0,7
15207,Sweden,SWE,Europe,Estonia,4.0,1.3862943611198906,0.22180797641347444,49.0,7
15208,Sweden,SWE,Europe,Ethiopia,2.0,0.6931471805599453,0.11090398820673722,49.0,7
15209,Sweden,SWE,Europe,Finland,22.0,3.091042453358316,0.4945687516421019,49.0,7
15210,Sweden,SWE,Europe,France,17.0,2.833213344056216,0.4533159307415043,49.0,7
15211,Sweden,SWE,Europe,Germany,29.0,3.367295829986474,0.5387694669921819,49.0,7
15212,Sweden,SWE,Europe,Greece,10.0,2.302585092994046,0.3684150742590171,49.0,7
15213,Sweden,SWE,Europe,Hungary,4.0,1.3862943611198906,0.22180797641347444,49.0,7
15214,Sweden,SWE,Europe,Iceland,1.0,0.0,0.0,49.0,7
15215,Sweden,SWE,Europe,Iran (Islamic Republic of),3.0,1.0986122886681098,0.17577866248809984,49.0,7
15216,Sweden,SWE,Europe,Iraq,7.0,1.9459101490553132,0.3113468571680022,49.0,7
15217,Sweden,SWE,Europe,Ireland,2.0,0.6931471805599453,0.11090398820673722,49.0,7
15218,Sweden,SWE,Europe,Israel,1.0,0.0,0.0,49.0,7
15219,Sweden,SWE,Europe,Italy,19.0,2.9444389791664403,0.47111210285402194,49.0,7
15220,Sweden,SWE,Europe,Latvia,4.0,1.3862943611198906,0.22180797641347444,49.0,7
15221,Sweden,SWE,Europe,Lithuania,2.0,0.6931471805599453,0.11090398820673722,49.0,7
15222,Sweden,SWE,Europe,Luxembourg,1.0,0.0,0.0,49.0,7
15223,Sweden,SWE,Europe,North Macedonia,3.0,1.0986122886681098,0.17577866248809984,49.0,7
15224,Sweden,SWE,Europe,Malta,3.0,1.0986122886681098,0.17577866248809984,49.0,7
15225,Sweden,SWE,Europe,Morocco,1.0,0.0,0.0,49.0,7
15226,Sweden,SWE,Europe,Netherlands,7.0,1.9459101490553132,0.3113468571680022,49.0,7
15227,Sweden,SWE,Europe,Norway,13.0,2.5649493574615367,0.4103935228604617,49.0,7
15228,Sweden,SWE,Europe,Poland,13.0,2.5649493574615367,0.4103935228604617,49.0,7
15229,Sweden,SWE,Europe,Portugal,3.0,1.0986122886681098,0.17577866248809984,49.0,7
15230,Sweden,SWE,Europe,Qatar,1.0,0.0,0.0,49.0,7
15231,Sweden,SWE,Europe,Russian Federation,4.0,1.3862943611198906,0.22180797641347444,49.0,7
15232,Sweden,SWE,Europe,Serbia,6.0,1.791759469228055,0.28668265069483706,49.0,7
15233,Sweden,SWE,Europe,Spain,34.0,3.5263605246161616,0.5642199189482415,49.0,7
15234,Sweden,SWE,Europe,Switzerland,6.0,1.791759469228055,0.28668265069483706,49.0,7
15235,Sweden,SWE,Europe,Thailand,3.0,1.0986122886681098,0.17577866248809984,49.0,7
15236,Sweden,SWE,Europe,Turkey,6.0,1.791759469228055,0.28668265069483706,49.0,7
15237,Sweden,SWE,Europe,United Arab Emirates,2.0,0.6931471805599453,0.11090398820673722,49.0,7
15238,Sweden,SWE,Europe,United Kingdom of Great Britain and Northern Ireland,27.0,3.295836866004329,0.5273359874642995,49.0,7
15239,Sweden,SWE,Europe,United States of America,7.0,1.9459101490553132,0.3113468571680022,49.0,7
15324,Switzerland,CHE,Europe,Algeria,1.0,0.0,0.0,49.0,7
15325,Switzerland,CHE,Europe,Austria,11.0,2.3978952727983707,0.3836647634353647,49.0,7
15326,Switzerland,CHE,Europe,Belarus,1.0,0.0,0.0,49.0,7
15327,Switzerland,CHE,Europe,Belgium,6.0,1.791759469228055,0.28668265069483706,49.0,7
15328,Switzerland,CHE,Europe,Bosnia and Herzegovina,1.0,0.0,0.0,49.0,7
15329,Switzerland,CHE,Europe,Brazil,1.0,0.0,0.0,49.0,7
15330,Switzerland,CHE,Europe,Bulgaria,1.0,0.0,0.0,49.0,7
15331,Switzerland,CHE,Europe,Canada,8.0,2.0794415416798357,0.33271196462021163,49.0,7
15332,Switzerland,CHE,Europe,China,3.0,1.0986122886681098,0.17577866248809984,49.0,7
15333,Switzerland,CHE,Europe,Croatia,8.0,2.0794415416798357,0.33271196462021163,49.0,7
15334,Switzerland,CHE,Europe,Cuba,1.0,0.0,0.0,49.0,7
15335,Switzerland,CHE,Europe,Cyprus,3.0,1.0986122886681098,0.17577866248809984,49.0,7
15336,Switzerland,CHE,Europe,Czechia,4.0,1.3862943611198906,0.22180797641347444,49.0,7
15337,Switzerland,CHE,Europe,Denmark,7.0,1.9459101490553132,0.3113468571680022,49.0,7
15338,Switzerland,CHE,Europe,Dominican Republic,1.0,0.0,0.0,49.0,7
15339,Switzerland,CHE,Europe,Egypt,10.0,2.302585092994046,0.3684150742590171,49.0,7
15340,Switzerland,CHE,Europe,Finland,3.0,1.0986122886681098,0.17577866248809984,49.0,7
15341,Switzerland,CHE,Europe,France,21.0,3.044522437723423,0.48712551965610207,49.0,7
15342,Switzerland,CHE,Europe,Germany,42.0,3.7376696182833684,0.5980295078628393,49.0,7
15343,Switzerland,CHE,Europe,Greece,9.0,2.1972245773362196,0.3515573249761997,49.0,7
15344,Switzerland,CHE,Europe,Hong Kong,1.0,0.0,0.0,49.0,7
15345,Switzerland,CHE,Europe,Hungary,2.0,0.6931471805599453,0.11090398820673722,49.0,7
15346,Switzerland,CHE,Europe,Iceland,1.0,0.0,0.0,49.0,7
15347,Switzerland,CHE,Europe,India,4.0,1.3862943611198906,0.22180797641347444,49.0,7
15348,Switzerland,CHE,Europe,Ireland,3.0,1.0986122886681098,0.17577866248809984,49.0,7
15349,Switzerland,CHE,Europe,Israel,5.0,1.6094379124341003,0.25751108605227985,49.0,7
15350,Switzerland,CHE,Europe,Italy,38.0,3.6375861597263857,0.5820160910607591,49.0,7
15351,Switzerland,CHE,Europe,Japan,2.0,0.6931471805599453,0.11090398820673722,49.0,7
15352,Switzerland,CHE,Europe,Jersey,2.0,0.6931471805599453,0.11090398820673722,49.0,7
15353,Switzerland,CHE,Europe,Jordan,2.0,0.6931471805599453,0.11090398820673722,49.0,7
15354,Switzerland,CHE,Europe,Kenya,3.0,1.0986122886681098,0.17577866248809984,49.0,7
15355,Switzerland,CHE,Europe,Latvia,1.0,0.0,0.0,49.0,7
15356,Switzerland,CHE,Europe,Lebanon,1.0,0.0,0.0,49.0,7
15357,Switzerland,CHE,Europe,Luxembourg,2.0,0.6931471805599453,0.11090398820673722,49.0,7
15358,Switzerland,CHE,Europe,North Macedonia,2.0,0.6931471805599453,0.11090398820673722,49.0,7
15359,Switzerland,CHE,Europe,Malta,3.0,1.0986122886681098,0.17577866248809984,49.0,7
15360,Switzerland,CHE,Europe,Montenegro,1.0,0.0,0.0,49.0,7
15361,Switzerland,CHE,Europe,Morocco,5.0,1.6094379124341003,0.25751108605227985,49.0,7
15362,Switzerland,CHE,Europe,Netherlands,5.0,1.6094379124341003,0.25751108605227985,49.0,7
15363,Switzerland,CHE,Europe,Norway,3.0,1.0986122886681098,0.17577866248809984,49.0,7
15364,Switzerland,CHE,Europe,Oman,2.0,0.6931471805599453,0.11090398820673722,49.0,7
15365,Switzerland,CHE,Europe,Poland,7.0,1.9459101490553132,0.3113468571680022,49.0,7
15366,Switzerland,CHE,Europe,Portugal,21.0,3.044522437723423,0.48712551965610207,49.0,7
15367,Switzerland,CHE,Europe,Qatar,3.0,1.0986122886681098,0.17577866248809984,49.0,7
15368,Switzerland,CHE,Europe,Romania,3.0,1.0986122886681098,0.17577866248809984,49.0,7
15369,Switzerland,CHE,Europe,Russian Federation,6.0,1.791759469228055,0.28668265069483706,49.0,7
15370,Switzerland,CHE,Europe,Saudi Arabia,2.0,0.6931471805599453,0.11090398820673722,49.0,7
15371,Switzerland,CHE,Europe,Serbia,9.0,2.1972245773362196,0.3515573249761997,49.0,7
15372,Switzerland,CHE,Europe,Singapore,3.0,1.0986122886681098,0.17577866248809984,49.0,7
15373,Switzerland,CHE,Europe,Slovenia,2.0,0.6931471805599453,0.11090398820673722,49.0,7
15374,Switzerland,CHE,Europe,South Africa,2.0,0.6931471805599453,0.11090398820673722,49.0,7
15375,Switzerland,CHE,Europe,"Korea, Republic of",1.0,0.0,0.0,49.0,7
15376,Switzerland,CHE,Europe,Spain,42.0,3.7376696182833684,0.5980295078628393,49.0,7
15377,Switzerland,CHE,Europe,Sweden,6.0,1.791759469228055,0.28668265069483706,49.0,7
15378,Switzerland,CHE,Europe,Thailand,2.0,0.6931471805599453,0.11090398820673722,49.0,7
15379,Switzerland,CHE,Europe,Tunisia,6.0,1.791759469228055,0.28668265069483706,49.0,7
15380,Switzerland,CHE,Europe,Turkey,11.0,2.3978952727983707,0.3836647634353647,49.0,7
15381,Switzerland,CHE,Europe,Ukraine,3.0,1.0986122886681098,0.17577866248809984,49.0,7
15382,Switzerland,CHE,Europe,United Arab Emirates,7.0,1.9459101490553132,0.3113468571680022,49.0,7
15383,Switzerland,CHE,Europe,United Kingdom of Great Britain and Northern Ireland,24.0,3.1780538303479458,0.5084906271083115,49.0,7
15384,Switzerland,CHE,Europe,United States of America,29.0,3.367295829986474,0.5387694669921819,49.0,7
15568,Taiwan,TWN,Asia,Australia,3.0,1.0986122886681098,0.17577866248809984,61.0,8
15569,Taiwan,TWN,Asia,Austria,1.0,0.0,0.0,61.0,8
15570,Taiwan,TWN,Asia,Myanmar,1.0,0.0,0.0,61.0,8
15571,Taiwan,TWN,Asia,Cambodia,3.0,1.0986122886681098,0.17577866248809984,61.0,8
15572,Taiwan,TWN,Asia,Canada,3.0,1.0986122886681098,0.17577866248809984,61.0,8
15573,Taiwan,TWN,Asia,China,191.0,5.25227342804663,0.8403670773818673,61.0,8
15574,Taiwan,TWN,Asia,France,1.0,0.0,0.0,61.0,8
15575,Taiwan,TWN,Asia,Germany,1.0,0.0,0.0,61.0,8
15576,Taiwan,TWN,Asia,Guam,2.0,0.6931471805599453,0.11090398820673722,61.0,8
15577,Taiwan,TWN,Asia,Hong Kong,13.0,2.5649493574615367,0.4103935228604617,61.0,8
15578,Taiwan,TWN,Asia,India,2.0,0.6931471805599453,0.11090398820673722,61.0,8
15579,Taiwan,TWN,Asia,Indonesia,7.0,1.9459101490553132,0.3113468571680022,61.0,8
15580,Taiwan,TWN,Asia,Japan,68.0,4.219507705176107,0.6751239071549787,61.0,8
15581,Taiwan,TWN,Asia,Macao,8.0,2.0794415416798357,0.33271196462021163,61.0,8
15582,Taiwan,TWN,Asia,Malaysia,7.0,1.9459101490553132,0.3113468571680022,61.0,8
15583,Taiwan,TWN,Asia,Netherlands,2.0,0.6931471805599453,0.11090398820673722,61.0,8
15584,Taiwan,TWN,Asia,Palau,2.0,0.6931471805599453,0.11090398820673722,61.0,8
15585,Taiwan,TWN,Asia,Philippines,9.0,2.1972245773362196,0.3515573249761997,61.0,8
15586,Taiwan,TWN,Asia,Singapore,9.0,2.1972245773362196,0.3515573249761997,61.0,8
15587,Taiwan,TWN,Asia,"Korea, Republic of",18.0,2.8903717578961645,0.4624613131829369,61.0,8
15588,Taiwan,TWN,Asia,Thailand,8.0,2.0794415416798357,0.33271196462021163,61.0,8
15589,Taiwan,TWN,Asia,United Arab Emirates,1.0,0.0,0.0,61.0,8
15590,Taiwan,TWN,Asia,United States of America,14.0,2.6390573296152584,0.4222508453747394,61.0,8
15591,Taiwan,TWN,Asia,Viet Nam,13.0,2.5649493574615367,0.4103935228604617,61.0,8
15616,Tajikistan,TJK,Asia,China,4.0,1.3862943611198906,0.22180797641347444,108.0,15
15617,Tajikistan,TJK,Asia,Germany,1.0,0.0,0.0,108.0,15
15618,Tajikistan,TJK,Asia,India,1.0,0.0,0.0,108.0,15
15619,Tajikistan,TJK,Asia,Iran (Islamic Republic of),3.0,1.0986122886681098,0.17577866248809984,108.0,15
15620,Tajikistan,TJK,Asia,Kazakhstan,4.0,1.3862943611198906,0.22180797641347444,108.0,15
15621,Tajikistan,TJK,Asia,Kyrgyzstan,2.0,0.6931471805599453,0.11090398820673722,108.0,15
15622,Tajikistan,TJK,Asia,Russian Federation,71.0,4.2626798770413155,0.6820314820159634,108.0,15
15623,Tajikistan,TJK,Asia,Turkey,3.0,1.0986122886681098,0.17577866248809984,108.0,15
15624,Tajikistan,TJK,Asia,United Arab Emirates,3.0,1.0986122886681098,0.17577866248809984,108.0,15
15652,"Tanzania, United Republic of",TZA,Africa,Comoros,1.0,0.0,0.0,91.0,13
15653,"Tanzania, United Republic of",TZA,Africa,Egypt,1.0,0.0,0.0,91.0,13
15654,"Tanzania, United Republic of",TZA,Africa,Ethiopia,4.0,1.3862943611198906,0.22180797641347444,91.0,13
15655,"Tanzania, United Republic of",TZA,Africa,Germany,1.0,0.0,0.0,91.0,13
15656,"Tanzania, United Republic of",TZA,Africa,Kenya,16.0,2.772588722239781,0.4436159528269489,91.0,13
15657,"Tanzania, United Republic of",TZA,Africa,Malawi,1.0,0.0,0.0,91.0,13
15658,"Tanzania, United Republic of",TZA,Africa,Mayotte,1.0,0.0,0.0,91.0,13
15659,"Tanzania, United Republic of",TZA,Africa,Mozambique,1.0,0.0,0.0,91.0,13
15660,"Tanzania, United Republic of",TZA,Africa,Netherlands,3.0,1.0986122886681098,0.17577866248809984,91.0,13
15661,"Tanzania, United Republic of",TZA,Africa,Oman,1.0,0.0,0.0,91.0,13
15662,"Tanzania, United Republic of",TZA,Africa,Qatar,1.0,0.0,0.0,91.0,13
15663,"Tanzania, United Republic of",TZA,Africa,Rwanda,2.0,0.6931471805599453,0.11090398820673722,91.0,13
15664,"Tanzania, United Republic of",TZA,Africa,South Africa,2.0,0.6931471805599453,0.11090398820673722,91.0,13
15665,"Tanzania, United Republic of",TZA,Africa,Turkey,1.0,0.0,0.0,91.0,13
15666,"Tanzania, United Republic of",TZA,Africa,Uganda,4.0,1.3862943611198906,0.22180797641347444,91.0,13
15667,"Tanzania, United Republic of",TZA,Africa,United Arab Emirates,1.0,0.0,0.0,91.0,13
15668,"Tanzania, United Republic of",TZA,Africa,Zimbabwe,1.0,0.0,0.0,91.0,13
15788,Thailand,THA,Asia,Australia,14.0,2.6390573296152584,0.4222508453747394,58.0,8
15789,Thailand,THA,Asia,Austria,3.0,1.0986122886681098,0.17577866248809984,58.0,8
15790,Thailand,THA,Asia,Bahrain,3.0,1.0986122886681098,0.17577866248809984,58.0,8
15791,Thailand,THA,Asia,Bangladesh,7.0,1.9459101490553132,0.3113468571680022,58.0,8
15792,Thailand,THA,Asia,Belgium,2.0,0.6931471805599453,0.11090398820673722,58.0,8
15793,Thailand,THA,Asia,Brunei,2.0,0.6931471805599453,0.11090398820673722,58.0,8
15794,Thailand,THA,Asia,Myanmar,12.0,2.4849066497880004,0.3975866389015743,58.0,8
15795,Thailand,THA,Asia,Cambodia,8.0,2.0794415416798357,0.33271196462021163,58.0,8
15796,Thailand,THA,Asia,China,72.0,4.276666119016055,0.6842692895964113,58.0,8
15797,Thailand,THA,Asia,Denmark,2.0,0.6931471805599453,0.11090398820673722,58.0,8
15798,Thailand,THA,Asia,Egypt,3.0,1.0986122886681098,0.17577866248809984,58.0,8
15799,Thailand,THA,Asia,Ethiopia,2.0,0.6931471805599453,0.11090398820673722,58.0,8
15800,Thailand,THA,Asia,Finland,1.0,0.0,0.0,58.0,8
15801,Thailand,THA,Asia,France,3.0,1.0986122886681098,0.17577866248809984,58.0,8
15802,Thailand,THA,Asia,Germany,4.0,1.3862943611198906,0.22180797641347444,58.0,8
15803,Thailand,THA,Asia,Hong Kong,24.0,3.1780538303479458,0.5084906271083115,58.0,8
15804,Thailand,THA,Asia,India,17.0,2.833213344056216,0.4533159307415043,58.0,8
15805,Thailand,THA,Asia,Indonesia,8.0,2.0794415416798357,0.33271196462021163,58.0,8
15806,Thailand,THA,Asia,Iran (Islamic Republic of),1.0,0.0,0.0,58.0,8
15807,Thailand,THA,Asia,Israel,2.0,0.6931471805599453,0.11090398820673722,58.0,8
15808,Thailand,THA,Asia,Italy,2.0,0.6931471805599453,0.11090398820673722,58.0,8
15809,Thailand,THA,Asia,Japan,21.0,3.044522437723423,0.48712551965610207,58.0,8
15810,Thailand,THA,Asia,Jordan,2.0,0.6931471805599453,0.11090398820673722,58.0,8
15811,Thailand,THA,Asia,Kazakhstan,1.0,0.0,0.0,58.0,8
15812,Thailand,THA,Asia,Kenya,3.0,1.0986122886681098,0.17577866248809984,58.0,8
15813,Thailand,THA,Asia,Kuwait,1.0,0.0,0.0,58.0,8
15814,Thailand,THA,Asia,Lao People's Democratic Republic,10.0,2.302585092994046,0.3684150742590171,58.0,8
15815,Thailand,THA,Asia,Macao,4.0,1.3862943611198906,0.22180797641347444,58.0,8
15816,Thailand,THA,Asia,Madagascar,2.0,0.6931471805599453,0.11090398820673722,58.0,8
15817,Thailand,THA,Asia,Malaysia,33.0,3.4965075614664802,0.5594434259234645,58.0,8
15818,Thailand,THA,Asia,Maldives,1.0,0.0,0.0,58.0,8
15819,Thailand,THA,Asia,Mongolia,1.0,0.0,0.0,58.0,8
15820,Thailand,THA,Asia,Nepal,2.0,0.6931471805599453,0.11090398820673722,58.0,8
15821,Thailand,THA,Asia,Netherlands,3.0,1.0986122886681098,0.17577866248809984,58.0,8
15822,Thailand,THA,Asia,New Zealand,2.0,0.6931471805599453,0.11090398820673722,58.0,8
15823,Thailand,THA,Asia,Norway,3.0,1.0986122886681098,0.17577866248809984,58.0,8
15824,Thailand,THA,Asia,Oman,1.0,0.0,0.0,58.0,8
15825,Thailand,THA,Asia,Pakistan,4.0,1.3862943611198906,0.22180797641347444,58.0,8
15826,Thailand,THA,Asia,Philippines,6.0,1.791759469228055,0.28668265069483706,58.0,8
15827,Thailand,THA,Asia,Qatar,1.0,0.0,0.0,58.0,8
15828,Thailand,THA,Asia,Russian Federation,13.0,2.5649493574615367,0.4103935228604617,58.0,8
15829,Thailand,THA,Asia,Singapore,28.0,3.332204510175204,0.5331548335814766,58.0,8
15830,Thailand,THA,Asia,South Africa,2.0,0.6931471805599453,0.11090398820673722,58.0,8
15831,Thailand,THA,Asia,"Korea, Republic of",21.0,3.044522437723423,0.48712551965610207,58.0,8
15832,Thailand,THA,Asia,Spain,1.0,0.0,0.0,58.0,8
15833,Thailand,THA,Asia,Sri Lanka,4.0,1.3862943611198906,0.22180797641347444,58.0,8
15834,Thailand,THA,Asia,Sweden,3.0,1.0986122886681098,0.17577866248809984,58.0,8
15835,Thailand,THA,Asia,Switzerland,2.0,0.6931471805599453,0.11090398820673722,58.0,8
15836,Thailand,THA,Asia,Taiwan,8.0,2.0794415416798357,0.33271196462021163,58.0,8
15837,Thailand,THA,Asia,Turkey,2.0,0.6931471805599453,0.11090398820673722,58.0,8
15838,Thailand,THA,Asia,Ukraine,1.0,0.0,0.0,58.0,8
15839,Thailand,THA,Asia,United Arab Emirates,9.0,2.1972245773362196,0.3515573249761997,58.0,8
15840,Thailand,THA,Asia,United Kingdom of Great Britain and Northern Ireland,4.0,1.3862943611198906,0.22180797641347444,58.0,8
15841,Thailand,THA,Asia,Uzbekistan,1.0,0.0,0.0,58.0,8
15842,Thailand,THA,Asia,Viet Nam,10.0,2.302585092994046,0.3684150742590171,58.0,8
16008,Togo,TGO,Africa,Belgium,3.0,1.0986122886681098,0.17577866248809984,103.0,14
16009,Togo,TGO,Africa,Benin,2.0,0.6931471805599453,0.11090398820673722,103.0,14
16010,Togo,TGO,Africa,Brazil,1.0,0.0,0.0,103.0,14
16011,Togo,TGO,Africa,Burkina Faso,2.0,0.6931471805599453,0.11090398820673722,103.0,14
16012,Togo,TGO,Africa,Cameroon,1.0,0.0,0.0,103.0,14
16013,Togo,TGO,Africa,Côte d'Ivoire,2.0,0.6931471805599453,0.11090398820673722,103.0,14
16014,Togo,TGO,Africa,Ethiopia,1.0,0.0,0.0,103.0,14
16015,Togo,TGO,Africa,France,1.0,0.0,0.0,103.0,14
16016,Togo,TGO,Africa,Gabon,1.0,0.0,0.0,103.0,14
16017,Togo,TGO,Africa,Ghana,2.0,0.6931471805599453,0.11090398820673722,103.0,14
16018,Togo,TGO,Africa,Guinea,1.0,0.0,0.0,103.0,14
16019,Togo,TGO,Africa,Mali,1.0,0.0,0.0,103.0,14
16020,Togo,TGO,Africa,Nigeria,2.0,0.6931471805599453,0.11090398820673722,103.0,14
16047,Tonga,TON,Oceania,Australia,1.0,0.0,0.0,999.0,142
16048,Tonga,TON,Oceania,Fiji,2.0,0.6931471805599453,0.11090398820673722,999.0,142
16049,Tonga,TON,Oceania,New Zealand,2.0,0.6931471805599453,0.11090398820673722,999.0,142
16053,Trinidad and Tobago,TTO,Americas,Antigua and Barbuda,1.0,0.0,0.0,78.0,11
16054,Trinidad and Tobago,TTO,Americas,Barbados,2.0,0.6931471805599453,0.11090398820673722,78.0,11
16055,Trinidad and Tobago,TTO,Americas,Canada,2.0,0.6931471805599453,0.11090398820673722,78.0,11
16056,Trinidad and Tobago,TTO,Americas,Grenada,3.0,1.0986122886681098,0.17577866248809984,78.0,11
16057,Trinidad and Tobago,TTO,Americas,Guyana,1.0,0.0,0.0,78.0,11
16058,Trinidad and Tobago,TTO,Americas,Jamaica,1.0,0.0,0.0,78.0,11
16059,Trinidad and Tobago,TTO,Americas,Netherlands Antilles,3.0,1.0986122886681098,0.17577866248809984,78.0,11
16060,Trinidad and Tobago,TTO,Americas,Panama,2.0,0.6931471805599453,0.11090398820673722,78.0,11
16061,Trinidad and Tobago,TTO,Americas,Saint Lucia,4.0,1.3862943611198906,0.22180797641347444,78.0,11
16062,Trinidad and Tobago,TTO,Americas,Saint Vincent and the Grenadines,1.0,0.0,0.0,78.0,11
16063,Trinidad and Tobago,TTO,Americas,Suriname,3.0,1.0986122886681098,0.17577866248809984,78.0,11
16064,Trinidad and Tobago,TTO,Americas,United Kingdom of Great Britain and Northern Ireland,1.0,0.0,0.0,78.0,11
16065,Trinidad and Tobago,TTO,Americas,United States of America,11.0,2.3978952727983707,0.3836647634353647,78.0,11
16066,Trinidad and Tobago,TTO,Americas,Venezuela (Bolivarian Republic of),2.0,0.6931471805599453,0.11090398820673722,78.0,11
16081,Tunisia,TUN,Africa,Algeria,3.0,1.0986122886681098,0.17577866248809984,67.0,9
16082,Tunisia,TUN,Africa,Austria,1.0,0.0,0.0,67.0,9
16083,Tunisia,TUN,Africa,Belgium,4.0,1.3862943611198906,0.22180797641347444,67.0,9
16084,Tunisia,TUN,Africa,Burkina Faso,1.0,0.0,0.0,67.0,9
16085,Tunisia,TUN,Africa,Côte d'Ivoire,1.0,0.0,0.0,67.0,9
16086,Tunisia,TUN,Africa,Egypt,2.0,0.6931471805599453,0.11090398820673722,67.0,9
16087,Tunisia,TUN,Africa,France,44.0,3.784189633918261,0.6054727398488391,67.0,9
16088,Tunisia,TUN,Africa,Germany,32.0,3.4657359027997265,0.5545199410336861,67.0,9
16089,Tunisia,TUN,Africa,Italy,8.0,2.0794415416798357,0.33271196462021163,67.0,9
16090,Tunisia,TUN,Africa,Jordan,1.0,0.0,0.0,67.0,9
16091,Tunisia,TUN,Africa,Kuwait,1.0,0.0,0.0,67.0,9
16092,Tunisia,TUN,Africa,Lebanon,2.0,0.6931471805599453,0.11090398820673722,67.0,9
16093,Tunisia,TUN,Africa,Libya,21.0,3.044522437723423,0.48712551965610207,67.0,9
16094,Tunisia,TUN,Africa,Luxembourg,2.0,0.6931471805599453,0.11090398820673722,67.0,9
16095,Tunisia,TUN,Africa,Mali,1.0,0.0,0.0,67.0,9
16096,Tunisia,TUN,Africa,Malta,1.0,0.0,0.0,67.0,9
16097,Tunisia,TUN,Africa,Mauritania,1.0,0.0,0.0,67.0,9
16098,Tunisia,TUN,Africa,Morocco,2.0,0.6931471805599453,0.11090398820673722,67.0,9
16099,Tunisia,TUN,Africa,Netherlands,2.0,0.6931471805599453,0.11090398820673722,67.0,9
16100,Tunisia,TUN,Africa,Portugal,1.0,0.0,0.0,67.0,9
16101,Tunisia,TUN,Africa,Qatar,1.0,0.0,0.0,67.0,9
16102,Tunisia,TUN,Africa,Russian Federation,6.0,1.791759469228055,0.28668265069483706,67.0,9
16103,Tunisia,TUN,Africa,Saudi Arabia,3.0,1.0986122886681098,0.17577866248809984,67.0,9
16104,Tunisia,TUN,Africa,Senegal,1.0,0.0,0.0,67.0,9
16105,Tunisia,TUN,Africa,Serbia,1.0,0.0,0.0,67.0,9
16106,Tunisia,TUN,Africa,Spain,2.0,0.6931471805599453,0.11090398820673722,67.0,9
16107,Tunisia,TUN,Africa,Switzerland,6.0,1.791759469228055,0.28668265069483706,67.0,9
16108,Tunisia,TUN,Africa,Turkey,2.0,0.6931471805599453,0.11090398820673722,67.0,9
16109,Tunisia,TUN,Africa,United Arab Emirates,2.0,0.6931471805599453,0.11090398820673722,67.0,9
16110,Tunisia,TUN,Africa,United Kingdom of Great Britain and Northern Ireland,22.0,3.091042453358316,0.4945687516421019,67.0,9
16141,Turkey,TUR,Asia,Afghanistan,2.0,0.6931471805599453,0.11090398820673722,61.0,8
16142,Turkey,TUR,Asia,Albania,2.0,0.6931471805599453,0.11090398820673722,61.0,8
16143,Turkey,TUR,Asia,Algeria,6.0,1.791759469228055,0.28668265069483706,61.0,8
16144,Turkey,TUR,Asia,Austria,19.0,2.9444389791664403,0.47111210285402194,61.0,8
16145,Turkey,TUR,Asia,Azerbaijan,7.0,1.9459101490553132,0.3113468571680022,61.0,8
16146,Turkey,TUR,Asia,Bahrain,2.0,0.6931471805599453,0.11090398820673722,61.0,8
16147,Turkey,TUR,Asia,Bangladesh,1.0,0.0,0.0,61.0,8
16148,Turkey,TUR,Asia,Belarus,2.0,0.6931471805599453,0.11090398820673722,61.0,8
16149,Turkey,TUR,Asia,Belgium,8.0,2.0794415416798357,0.33271196462021163,61.0,8
16150,Turkey,TUR,Asia,Bosnia and Herzegovina,4.0,1.3862943611198906,0.22180797641347444,61.0,8
