src,trg,kmdist,Proximity_1_over_dist
KUW,GNB,6858,0.0001458151064
KUW,EQG,5013,0.0001994813485
KUW,GAM,6857,0.0001458363716
KUW,MLI,6065,0.0001648804617
KUW,SEN,6888,0.0001451800232
KUW,BEN,5390,0.000185528757
KUW,MAA,6560,0.0001524390244
KUW,NIR,5036,0.0001985702939
KUW,CDI,6134,0.0001630257581
KUW,GUI,6769,0.0001477323091
KUW,BFO,5440,0.0001838235294
KUW,LBR,6659,0.0001501726986
KUW,SIE,6789,0.0001472970982
KUW,GHA,5682,0.0001759943682
KUW,TOG,5531,0.0001807991322
KUW,CAO,4808,0.0002079866889
KUW,NIG,5329,0.0001876524676
KUW,GAB,5199,0.0001923446817
KUW,CEN,4153,0.0002407897905
KUW,CHA,3898,0.0002565418163
KUW,CON,5061,0.0001975894092
KUW,DRC,5061,0.0001975894092
KUW,UGA,3615,0.0002766251729
KUW,KEN,3542,0.0002823263693
KUW,TAZ,4007,0.0002495632643
KUW,ZAN,4020,0.0002487562189
KUW,BUI,4078,0.0002452182442
KUW,RWA,3845,0.0002600780234
KUW,SOM,3012,0.0003320053121
KUW,DJI,2013,0.0004967709886
KUW,ETH,2426,0.0004122011542
KUW,ERI,1782,0.0005611672278
KUW,ANG,5558,0.0001799208348
KUW,MZM,6340,0.0001577287066
KUW,ZAM,5323,0.0001878639865
KUW,ZIM,5437,0.0001839249586
KUW,MAW,4925,0.0002030456853
KUW,SAF,6365,0.0001571091909
KUW,TRA,6365,0.0001571091909
KUW,OFS,6860,0.0001457725948
KUW,NAM,6560,0.0001524390244
KUW,LES,6816,0.000146713615
KUW,BOT,6347,0.0001575547503
KUW,SWA,6374,0.0001568873549
KUW,MAG,5232,0.0001911314985
KUW,COM,4480,0.0002232142857
KUW,MAS,5547,0.0001802776275
KUW,SEY,3821,0.0002617115938
KUW,MOR,5181,0.0001930129319
KUW,ALG,4250,0.0002352941176
KUW,TUN,3607,0.0002772387025
KUW,LIB,3305,0.0003025718608
KUW,SUD,2209,0.0004526935265
KUW,IRN,752,0.001329787234
KUW,TUR,1787,0.0005595970901
KUW,IRQ,567,0.00176366843
KUW,EGY,1614,0.0006195786865
KUW,SYR,1198,0.0008347245409
KUW,LEB,1273,0.0007855459544
KUW,JOR,1177,0.000849617672
KUW,ISR,1303,0.0007674597084
KUW,SAU,562,0.001779359431
KUW,YAR,1601,0.000624609619
KUW,YEM,1601,0.000624609619
KUW,YPR,1905,0.0005249343832
KUW,BAH,465,0.002150537634
KUW,QAT,504,0.001984126984
KUW,UAE,850,0.001176470588
KUW,OMA,1240,0.0008064516129
KUW,AFG,2078,0.0004812319538
KUW,TKM,1316,0.0007598784195
KUW,TAJ,2169,0.0004610419548
KUW,KYR,2798,0.0003573981415
KUW,UZB,2347,0.0004260758415
KUW,KZK,3027,0.0003303600925
KUW,CHN,6245,0.0001601281025
KUW,TBT,4153,0.0002407897905
KUW,MON,5397,0.000185288123
KUW,TAW,7187,0.0001391401141
KUW,KOR,7204,0.0001388117712
KUW,PRK,7041,0.0001420252805
KUW,ROK,7204,0.0001388117712
KUW,JPN,8355,0.0001196888091
KUW,IND,2858,0.0003498950315
KUW,BHU,4072,0.0002455795678
KUW,PAK,2417,0.0004137360364
KUW,BNG,4271,0.0002341372044
KUW,MYA,5110,0.0001956947162
KUW,SRI,4198,0.0002382086708
KUW,NEP,3653,0.0002737476047
KUW,MAD,3892,0.0002569373073
KUW,THI,5675,0.0001762114537
KUW,CAM,6196,0.000161394448
KUW,LAO,5694,0.0001756234633
KUW,VNM,6391,0.000156470036
KUW,DRV,5837,0.000171320884
KUW,RVN,6379,0.0001567643831
KUW,MAL,6347,0.0001575547503
KUW,SIN,6669,0.0001499475184
KUW,BRU,7496,0.0001334044824
KUW,PHI,7616,0.000131302521
KUW,INS,7387,0.0001353729525
KUW,ETM,9275,0.0001078167116
KUW,AUL,12740,0.00007849293564
KUW,PNG,11390,0.00008779631255
KUW,NEW,15062,0.00006639224539
KUW,VAN,13643,0.0000732976618
KUW,SOL,12468,0.00008020532563
KUW,FJI,14851,0.00006733553296
KUW,MSI,12319,0.00008117542008
KUW,PAL,9260,0.0001079913607
KUW,FSM,11558,0.0000865201592
KUW,WSM,14046,0.00007119464616
BAH,USA,11017,0.00009076881184
BAH,CAN,10435,0.00009583133685
BAH,BHM,12052,0.00008297378029
BAH,CUB,12606,0.00007932730446
BAH,HAI,12152,0.00008229098091
BAH,DOM,11967,0.00008356313195
BAH,JAM,12569,0.00007956082425
BAH,TRI,11670,0.00008568980291
BAH,BAR,11359,0.00008803591865
BAH,DMA,11507,0.00008690362388
BAH,GRN,11618,0.00008607333448
BAH,SLU,11466,0.00008721437293
BAH,SVG,11509,0.00008688852203
BAH,AAB,11341,0.00008817564589
BAH,SKN,11409,0.0000876501008
BAH,BLZ,13482,0.00007417297137
BAH,MEX,14025,0.00007130124777
BAH,GUA,13881,0.00007204091924
BAH,HON,13685,0.00007307270734
BAH,SAL,13850,0.00007220216606
BAH,NIC,13761,0.00007266913742
BAH,COS,13747,0.00007274314396
BAH,PAN,13421,0.00007451009612
BAH,COL,13221,0.00007563724378
BAH,VEN,12233,0.00008174609662
BAH,GUY,11551,0.00008657259112
BAH,SUR,11345,0.00008814455707
BAH,ECU,13904,0.00007192174914
BAH,PER,14394,0.00006947339169
BAH,BRA,11610,0.00008613264427
BAH,BOL,13666,0.00007317430119
BAH,PAR,12963,0.00007714263674
BAH,CHL,14410,0.0000693962526
BAH,ARG,13322,0.00007506380423
BAH,URU,13115,0.00007624857034
BAH,UK,5104,0.0001959247649
BAH,IRE,5582,0.000179147259
BAH,NTH,4823,0.00020733983
BAH,BEL,4792,0.0002086811352
BAH,LUX,4656,0.0002147766323
BAH,FRN,4880,0.0002049180328
BAH,MNC,4396,0.0002274795268
BAH,LIE,4333,0.0002307869836
BAH,SWZ,4461,0.0002241649854
BAH,SPN,5267,0.0001898614012
BAH,AND,4848,0.0002062706271
BAH,POR,5752,0.000173852573
BAH,GMY,4279,0.0002336994625
BAH,GFR,4599,0.0002174385736
BAH,GDR,4279,0.0002336994625
BAH,POL,3836,0.0002606882169
BAH,AUH,3896,0.0002566735113
BAH,AUS,3896,0.0002566735113
BAH,HUN,3657,0.0002734481816
BAH,CZE,4114,0.0002430724356
BAH,CZR,4114,0.0002430724356
BAH,SLO,3840,0.0002604166667
BAH,ITA,3911,0.0002556890821
BAH,SNM,4006,0.0002496255617
BAH,MLT,3644,0.0002744237102
BAH,ALB,3335,0.000299850075
BAH,SER,3415,0.0002928257687
BAH,MNG,3433,0.0002912904165
BAH,MAC,3245,0.0003081664099
BAH,CRO,3786,0.000264131009
BAH,YUG,3415,0.0002928257687
BAH,BOS,3518,0.0002842524161
BAH,SLV,3932,0.0002543234995
BAH,GRC,2911,0.000343524562
BAH,CYP,1987,0.0005032712632
BAH,BUL,3110,0.0003215434084
BAH,MLD,3054,0.0003274394237
BAH,RUM,3018,0.0003313452618
BAH,RUS,3414,0.0002929115407
BAH,EST,4209,0.000237586125
BAH,LAT,3988,0.0002507522568
BAH,LIT,3768,0.0002653927813
BAH,UKR,3208,0.0003117206983
BAH,BLR,3590,0.000278551532
BAH,ARM,1678,0.0005959475566
BAH,GRG,1672,0.0005980861244
BAH,AZE,1564,0.0006393861893
BAH,FIN,4284,0.000233426704
BAH,SWD,4479,0.0002232641215
BAH,NOR,4823,0.00020733983
BAH,DEN,4499,0.0002222716159
BAH,ICE,6597,0.0001515840534
BAH,CAP,7795,0.0001282873637
BAH,STP,5494,0.0001820167455
BAH,GNB,7179,0.0001392951665
BAH,EQG,5156,0.0001939487975
BAH,GAM,7192,0.0001390433815
BAH,MLI,6370,0.0001569858713
BAH,SEN,7232,0.0001382743363
BAH,BEN,5609,0.0001782848993
BAH,MAA,6922,0.0001444669171
BAH,NIR,5314,0.0001881821603
BAH,CDI,6388,0.0001565435191
BAH,GUI,7072,0.0001414027149
BAH,BFO,5724,0.0001747030049
BAH,LBR,6934,0.0001442169022
BAH,SIE,7085,0.0001411432604
BAH,GHA,5905,0.0001693480102
BAH,TOG,5756,0.0001737317582
BAH,CAO,4951,0.0002019793981
BAH,NIG,5545,0.000180342651
BAH,GAB,5329,0.0001876524676
BAH,CEN,4250,0.0002352941176
BAH,CHA,4104,0.0002436647173
BAH,CON,5115,0.0001955034213
BAH,DRC,5115,0.0001955034213
BAH,UGA,3524,0.0002837684449
BAH,KEN,3386,0.0002953337271
BAH,TAZ,3796,0.0002634351949
BAH,ZAN,3810,0.0002624671916
BAH,BUI,4004,0.0002497502498
BAH,RWA,3775,0.0002649006623
BAH,SOM,2745,0.000364298725
BAH,DJI,1836,0.0005446623094
BAH,ETH,2317,0.0004315925766
BAH,ERI,1753,0.000570450656
BAH,ANG,5598,0.0001786352269
BAH,MZM,6133,0.0001630523398
BAH,ZAM,5188,0.0001927525058
BAH,ZIM,5271,0.0001897173212
BAH,MAW,4750,0.0002105263158
BAH,SAF,6192,0.000161498708
BAH,TRA,6192,0.000161498708
BAH,OFS,6689,0.0001494991778
BAH,NAM,6484,0.0001542257866
BAH,LES,6638,0.0001506477855
BAH,BOT,6196,0.000161394448
BAH,SWA,6176,0.0001619170984
BAH,MAG,4918,0.0002033346889
BAH,COM,4212,0.0002374169041
BAH,MAS,5165,0.0001936108422
BAH,SEY,3434,0.0002912055911
BAH,MOR,5607,0.000178348493
BAH,ALG,4685,0.0002134471718
BAH,TUN,4042,0.0002474022761
BAH,LIB,3717,0.0002690341673
BAH,SUD,2290,0.0004366812227
BAH,IRN,1006,0.0009940357853
BAH,TUR,2252,0.0004440497336
BAH,IRQ,1029,0.0009718172983
BAH,EGY,2008,0.0004980079681
BAH,SYR,1644,0.0006082725061
BAH,LEB,1717,0.0005824111823
BAH,JOR,1597,0.0006261740764
BAH,ISR,1733,0.000577034045
BAH,SAU,504,0.001984126984
BAH,YAR,1431,0.0006988120196
BAH,YEM,1431,0.0006988120196
BAH,YPR,1686,0.0005931198102
BAH,KUW,465,0.002150537634
BAH,QAT,60,0.01666666667
BAH,UAE,389,0.002570694087
BAH,OMA,797,0.001254705144
BAH,AFG,1930,0.000518134715
BAH,TKM,1396,0.0007163323782
BAH,TAJ,2115,0.0004728132388
BAH,KYR,2776,0.0003602305476
BAH,UZB,2348,0.0004258943782
BAH,KZK,3005,0.0003327787022
BAH,CHN,6128,0.0001631853786
BAH,TBT,3911,0.0002556890821
BAH,MON,5357,0.0001866716446
BAH,TAW,6961,0.0001436575205
BAH,KOR,7086,0.0001411233418
BAH,PRK,6938,0.0001441337561
BAH,ROK,7086,0.0001411233418
BAH,JPN,8251,0.0001211974306
BAH,IND,2578,0.000387897595
BAH,BHU,3798,0.0002632964718
BAH,PAK,2231,0.0004482294935
BAH,BNG,3958,0.000252652855
BAH,MYA,4755,0.0002103049422
BAH,SRI,3746,0.0002669514148
BAH,NEP,3371,0.000296647879
BAH,MAD,3427,0.0002918004085
BAH,THI,5313,0.0001882175795
BAH,CAM,5834,0.0001714089818
BAH,LAO,5364,0.0001864280388
BAH,VNM,6032,0.0001657824934
BAH,DRV,5543,0.0001804077215
BAH,RVN,6020,0.0001661129568
BAH,MAL,5937,0.0001684352367
BAH,SIN,6257,0.0001598210005
BAH,BRU,7126,0.0001403311816
BAH,PHI,7315,0.0001367053999
BAH,INS,6958,0.0001437194596
BAH,ETM,8875,0.0001126760563
BAH,AUL,12293,0.00008134710811
BAH,PNG,11036,0.00009061254078
BAH,NEW,14610,0.00006844626968
BAH,VAN,13299,0.00007519362358
BAH,SOL,12150,0.00008230452675
BAH,FJI,14523,0.00006885629691
BAH,MSI,12140,0.0000823723229
BAH,PAL,8957,0.0001116445238
BAH,FSM,11327,0.00008828462965
BAH,WSM,13731,0.00007282790765
QAT,USA,11059,0.00009042408898
QAT,CAN,10479,0.00009542895314
QAT,BHM,12084,0.00008275405495
QAT,CUB,12640,0.00007911392405
QAT,HAI,12178,0.00008211528987
QAT,DOM,11991,0.00008339588024
QAT,JAM,12597,0.00007938398031
QAT,TRI,11682,0.00008560178052
QAT,BAR,11373,0.0000879275477
QAT,DMA,11522,0.00008679048776
QAT,GRN,11632,0.00008596973865
QAT,SLU,11481,0.00008710042679
QAT,SVG,11524,0.0000867754252
QAT,AAB,11359,0.00008803591865
QAT,SKN,11428,0.00008750437522
QAT,BLZ,13516,0.0000739863865
QAT,MEX,14068,0.00007108330964
QAT,GUA,13915,0.000071864894
QAT,HON,13716,0.00007290755322
QAT,SAL,13882,0.00007203572972
QAT,NIC,13791,0.00007251105794
QAT,COS,13773,0.00007260582299
QAT,PAN,13443,0.00007438815741
QAT,COL,13235,0.00007555723461
QAT,VEN,12248,0.00008164598302
QAT,GUY,11559,0.00008651267411
QAT,SUR,11350,0.00008810572687
QAT,ECU,13916,0.00007185972981
QAT,PER,14391,0.00006948787437
QAT,BRA,11591,0.00008627383315
QAT,BOL,13655,0.00007323324789
QAT,PAR,12938,0.00007729169887
QAT,CHL,14380,0.00006954102921
QAT,ARG,13289,0.00007525020694
QAT,URU,13081,0.00007644675484
QAT,UK,5142,0.0001944768573
QAT,IRE,5621,0.0001779042875
QAT,NTH,4863,0.0002056343821
QAT,BEL,4830,0.0002070393375
QAT,LUX,4694,0.0002130379207
QAT,FRN,4915,0.0002034587996
QAT,MNC,4426,0.0002259376412
QAT,LIE,4368,0.0002289377289
QAT,SWZ,4494,0.0002225189141
QAT,SPN,5291,0.000189000189
QAT,AND,4876,0.0002050861362
QAT,POR,5774,0.0001731901628
QAT,GMY,4322,0.0002313743637
QAT,GFR,4637,0.0002156566746
QAT,GDR,4322,0.0002313743637
QAT,POL,3881,0.0002576655501
QAT,AUH,3934,0.0002541942044
QAT,AUS,3934,0.0002541942044
QAT,HUN,3696,0.0002705627706
QAT,CZE,4154,0.0002407318247
QAT,CZR,4154,0.0002407318247
QAT,SLO,3879,0.0002577984016
QAT,ITA,3938,0.0002539360081
QAT,SNM,4038,0.0002476473502
QAT,MLT,3663,0.000273000273
QAT,ALB,3366,0.0002970885324
QAT,SER,3451,0.0002897710808
QAT,MNG,3465,0.0002886002886
QAT,MAC,3277,0.0003051571559
QAT,CRO,3821,0.0002617115938
QAT,YUG,3451,0.0002897710808
QAT,BOS,3551,0.0002816108139
QAT,SLV,3967,0.0002520796572
QAT,GRC,2937,0.0003404834866
QAT,CYP,2014,0.0004965243297
QAT,BUL,3144,0.0003180661578
QAT,MLD,3099,0.000322684737
QAT,RUM,3057,0.0003271180896
QAT,RUS,3469,0.0002882675123
QAT,EST,4261,0.0002346866933
QAT,LAT,4038,0.0002476473502
QAT,LIT,3817,0.0002619858528
QAT,UKR,3257,0.0003070310101
QAT,BLR,3639,0.0002748007694
QAT,ARM,1731,0.000577700751
QAT,GRG,1725,0.0005797101449
QAT,AZE,1622,0.0006165228113
QAT,FIN,4337,0.0002305741296
QAT,SWD,4529,0.0002207992934
QAT,NOR,4870,0.000205338809
QAT,DEN,4543,0.0002201188642
QAT,ICE,6644,0.0001505117399
QAT,CAP,7795,0.0001282873637
QAT,STP,5463,0.0001830496064
QAT,GNB,7171,0.0001394505648
QAT,EQG,5125,0.0001951219512
QAT,GAM,7187,0.0001391401141
QAT,MLI,6360,0.0001572327044
QAT,SEN,7228,0.0001383508578
QAT,BEN,5587,0.000178986934
QAT,MAA,6921,0.0001444877908
QAT,NIR,5300,0.0001886792453
QAT,CDI,6370,0.0001569858713
QAT,GUI,7061,0.0001416229996
QAT,BFO,5710,0.0001751313485
QAT,LBR,6918,0.0001445504481
QAT,SIE,7073,0.000141382723
QAT,GHA,5883,0.0001699813021
QAT,TOG,5734,0.0001743983258
QAT,CAO,4919,0.0002032933523
QAT,NIG,5522,0.0001810938066
QAT,GAB,5295,0.0001888574127
QAT,CEN,4213,0.0002373605507
QAT,CHA,4081,0.0002450379809
QAT,CON,5074,0.0001970831691
QAT,DRC,5074,0.0001970831691
QAT,UGA,3472,0.0002880184332
QAT,KEN,3331,0.0003002101471
QAT,TAZ,3738,0.0002675227394
QAT,ZAN,3752,0.0002665245203
QAT,BUI,3953,0.000252972426
QAT,RWA,3724,0.000268528464
QAT,SOM,2685,0.0003724394786
QAT,DJI,1781,0.0005614823133
QAT,ETH,2265,0.0004415011038
QAT,ERI,1709,0.0005851375073
QAT,ANG,5556,0.0001799856012
QAT,MZM,6075,0.0001646090535
QAT,ZAM,5133,0.0001948178453
QAT,ZIM,5214,0.000191791331
QAT,MAW,4693,0.0002130833156
QAT,SAF,6135,0.000162999185
QAT,TRA,6135,0.000162999185
QAT,OFS,6632,0.0001507840772
QAT,NAM,6432,0.0001554726368
QAT,LES,6581,0.0001519525908
QAT,BOT,6139,0.0001628929793
QAT,SWA,6118,0.0001634521085
QAT,MAG,4859,0.0002058036633
QAT,COM,4153,0.0002407897905
QAT,MAS,5107,0.000195809673
QAT,SEY,3377,0.0002961208173
QAT,MOR,5622,0.0001778726432
QAT,ALG,4704,0.000212585034
QAT,TUN,4061,0.0002462447673
QAT,LIB,3729,0.0002681684098
QAT,SUD,2254,0.0004436557232
QAT,IRN,1065,0.0009389671362
QAT,TUR,2289,0.0004368719965
QAT,IRQ,1071,0.0009337068161
QAT,EGY,2019,0.0004952947003
QAT,SYR,1669,0.0005991611744
QAT,LEB,1741,0.0005743825388
QAT,JOR,1615,0.0006191950464
QAT,ISR,1752,0.0005707762557
QAT,SAU,474,0.002109704641
QAT,YAR,1377,0.0007262164125
QAT,YEM,1377,0.0007262164125
QAT,YPR,1629,0.0006138735421
QAT,KUW,504,0.001984126984
QAT,BAH,60,0.01666666667
QAT,UAE,366,0.002732240437
QAT,OMA,784,0.001275510204
QAT,AFG,1969,0.0005078720163
QAT,TKM,1453,0.0006882312457
QAT,TAJ,2162,0.0004625346901
QAT,KYR,2824,0.0003541076487
QAT,UZB,2399,0.0004168403501
QAT,KZK,3053,0.0003275466754
QAT,CHN,6166,0.0001621796951
QAT,TBT,3935,0.0002541296061
QAT,MON,5402,0.0001851166235
QAT,TAW,6986,0.0001431434297
QAT,KOR,7123,0.000140390285
QAT,PRK,6977,0.000143328078
QAT,ROK,7123,0.000140390285
QAT,JPN,8290,0.0001206272618
QAT,IND,2598,0.0003849114704
QAT,BHU,3817,0.0002619858528
QAT,PAK,2265,0.0004415011038
QAT,BNG,3970,0.0002518891688
QAT,MYA,4759,0.0002101281782
QAT,SRI,3723,0.0002686005909
QAT,NEP,3390,0.0002949852507
QAT,MAD,3392,0.0002948113208
QAT,THI,5315,0.0001881467545
QAT,CAM,5836,0.0001713502399
QAT,LAO,5373,0.000186115764
QAT,VNM,6034,0.0001657275439
QAT,DRV,5558,0.0001799208348
QAT,RVN,6023,0.0001660302175
QAT,MAL,5928,0.0001686909582
QAT,SIN,6247,0.0001600768369
QAT,BRU,7126,0.0001403311816
QAT,PHI,7328,0.0001364628821
QAT,INS,6943,0.0001440299582
QAT,ETM,8868,0.0001127649977
QAT,AUL,12271,0.00008149295086
QAT,PNG,11038,0.00009059612249
QAT,NEW,14584,0.00006856829402
QAT,VAN,13303,0.00007517101406
QAT,SOL,12159,0.00008224360556
QAT,FJI,14529,0.00006882786152
QAT,MSI,12169,0.00008217602104
QAT,PAL,8969,0.00011149515
QAT,FSM,11349,0.00008811349018
QAT,WSM,13740,0.00007278020378
UAE,USA,11388,0.00008781173165
UAE,CAN,10796,0.00009262689885
UAE,BHM,12439,0.00008039231449
UAE,CUB,12989,0.0000769882208
UAE,HAI,12541,0.00007973845786
UAE,DOM,12355,0.00008093889114
UAE,JAM,12958,0.00007717240315
UAE,TRI,12046,0.00008301510875
UAE,BAR,11738,0.00008519338899
UAE,DMA,11887,0.00008412551527
UAE,GRN,11997,0.00008335417188
UAE,SLU,11847,0.00008440955516
UAE,SVG,11889,0.00008411136345
UAE,AAB,11725,0.00008528784648
UAE,SKN,11794,0.0000847888757
UAE,BLZ,13865,0.00007212405337
UAE,MEX,14387,0.00006950719399
UAE,GUA,14264,0.00007010656197
UAE,HON,14071,0.00007106815436
UAE,SAL,14235,0.00007024938532
UAE,NIC,14149,0.00007067637289
UAE,COS,14135,0.00007074637425
UAE,PAN,13808,0.00007242178447
UAE,COL,13600,0.00007352941176
UAE,VEN,12613,0.00007928327916
UAE,GUY,11919,0.00008389965601
UAE,SUR,11707,0.0000854189801
UAE,ECU,14281,0.00007002310763
UAE,PER,14734,0.00006787023212
UAE,BRA,11887,0.00008412551527
UAE,BOL,13974,0.0000715614713
UAE,PAR,13206,0.00007572315614
UAE,CHL,14616,0.00006841817187
UAE,ARG,13510,0.000074019245
UAE,URU,13300,0.00007518796992
UAE,UK,5484,0.0001823486506
UAE,IRE,5959,0.0001678133915
UAE,NTH,5199,0.0001923446817
UAE,BEL,5173,0.0001933114247
UAE,LUX,5036,0.0001985702939
UAE,FRN,5264,0.0001899696049
UAE,MNC,4784,0.0002090301003
UAE,LIE,4716,0.0002120441052
UAE,SWZ,4847,0.0002063131834
UAE,SPN,5655,0.0001768346596
UAE,AND,5237,0.0001909490166
UAE,POR,6139,0.0001628929793
UAE,GMY,4649,0.0002151000215
UAE,GFR,4978,0.0002008838891
UAE,GDR,4649,0.0002151000215
UAE,POL,4197,0.0002382654277
UAE,AUH,4274,0.0002339728591
UAE,AUS,4274,0.0002339728591
UAE,HUN,4036,0.0002477700694
UAE,CZE,4489,0.0002227667632
UAE,CZR,4489,0.0002227667632
UAE,SLO,4218,0.0002370791844
UAE,ITA,4299,0.0002326122354
UAE,SNM,4393,0.0002276348737
UAE,MLT,4030,0.0002481389578
UAE,ALB,3723,0.0002686005909
UAE,SER,3799,0.000263227165
UAE,MNG,3820,0.0002617801047
UAE,MAC,3631,0.0002754062242
UAE,CRO,4170,0.0002398081535
UAE,YUG,3799,0.000263227165
UAE,BOS,3904,0.000256147541
UAE,SLV,4315,0.0002317497103
UAE,GRC,3299,0.0003031221582
UAE,CYP,2375,0.0004210526316
UAE,BUL,3496,0.0002860411899
UAE,MLD,3419,0.0002924831822
UAE,RUM,3397,0.0002943773918
UAE,RUS,3718,0.0002689618074
UAE,EST,4536,0.0002204585538
UAE,LAT,4328,0.0002310536044
UAE,LIT,4113,0.0002431315342
UAE,UKR,3557,0.0002811357886
UAE,BLR,3934,0.0002541942044
UAE,ARM,2007,0.0004982561036
UAE,GRG,1998,0.0005005005005
UAE,AZE,1833,0.000545553737
UAE,FIN,4608,0.0002170138889
UAE,SWD,4819,0.0002075119319
UAE,NOR,5172,0.0001933488012
UAE,DEN,4860,0.0002057613169
UAE,ICE,6945,0.0001439884809
UAE,CAP,8146,0.0001227596366
UAE,STP,5711,0.0001751006829
UAE,GNB,7503,0.0001332800213
UAE,EQG,5367,0.0001863238308
UAE,GAM,7525,0.0001328903654
UAE,MLI,6686,0.0001495662579
UAE,SEN,7569,0.0001321178491
UAE,BEN,5871,0.0001703287345
UAE,MAA,7270,0.0001375515818
UAE,NIR,5615,0.00017809439
UAE,CDI,6671,0.0001499025633
UAE,GUI,7385,0.0001354096141
UAE,BFO,6027,0.0001659200265
UAE,LBR,7228,0.0001383508578
UAE,SIE,7393,0.0001352630867
UAE,GHA,6168,0.0001621271077
UAE,TOG,6022,0.0001660577881
UAE,CAO,5163,0.0001936858416
UAE,NIG,5805,0.0001722652885
UAE,GAB,5529,0.0001808645325
UAE,CEN,4433,0.0002255808707
UAE,CHA,4365,0.0002290950745
UAE,CON,5260,0.0001901140684
UAE,DRC,5260,0.0001901140684
UAE,UGA,3568,0.0002802690583
UAE,KEN,3375,0.0002962962963
UAE,TAZ,3729,0.0002681684098
UAE,ZAN,3743,0.0002671653754
UAE,BUI,4056,0.0002465483235
UAE,RWA,3833,0.0002608922515
UAE,SOM,2638,0.0003790750569
UAE,DJI,1847,0.0005414185165
UAE,ETH,2369,0.0004221190376
UAE,ERI,1893,0.000528262018
UAE,ANG,5730,0.0001745200698
UAE,MZM,6050,0.0001652892562
UAE,ZAM,5178,0.0001931247586
UAE,ZIM,5232,0.0001911314985
UAE,MAW,4706,0.0002124946876
UAE,SAF,6140,0.0001628664495
UAE,TRA,6140,0.0001628664495
UAE,OFS,6635,0.0001507159005
UAE,NAM,6515,0.0001534919417
UAE,LES,6579,0.000151998784
UAE,BOT,6163,0.0001622586403
UAE,SWA,6103,0.0001638538424
UAE,MAG,4738,0.0002110595188
UAE,COM,4085,0.0002447980416
UAE,MAS,4909,0.0002037074761
UAE,SEY,3183,0.0003141690229
UAE,MOR,5988,0.000167000668
UAE,ALG,5070,0.0001972386588
UAE,TUN,4428,0.0002258355917
UAE,LIB,4094,0.0002442598925
UAE,SUD,2490,0.0004016064257
UAE,IRN,1262,0.0007923930269
UAE,TUR,2635,0.0003795066414
UAE,IRQ,1406,0.0007112375533
UAE,EGY,2382,0.0004198152813
UAE,SYR,2032,0.0004921259843
UAE,LEB,2105,0.0004750593824
UAE,JOR,1981,0.0005047955578
UAE,ISR,2118,0.0004721435316
UAE,SAU,778,0.001285347044
UAE,YAR,1472,0.0006793478261
UAE,YEM,1472,0.0006793478261
UAE,YPR,1663,0.0006013229104
UAE,KUW,850,0.001176470588
UAE,BAH,389,0.002570694087
UAE,QAT,366,0.002732240437
UAE,OMA,422,0.002369668246
UAE,AFG,1806,0.000553709856
UAE,TKM,1497,0.000668002672
UAE,TAJ,2066,0.0004840271055
UAE,KYR,2734,0.0003657644477
UAE,UZB,2338,0.0004277159966
UAE,KZK,2959,0.0003379520108
UAE,CHN,5972,0.0001674480911
UAE,TBT,3669,0.0002725538294
UAE,MON,5268,0.0001898253607
UAE,TAW,6716,0.0001488981537
UAE,KOR,6925,0.0001444043321
UAE,PRK,6788,0.0001473187979
UAE,ROK,6925,0.0001444043321
UAE,JPN,8096,0.0001235177866
UAE,IND,2320,0.0004310344828
UAE,BHU,3531,0.0002832058907
UAE,PAK,2063,0.0004847309743
UAE,BNG,3659,0.0002732987155
UAE,MYA,4422,0.0002261420172
UAE,SRI,3358,0.0002977963073
UAE,NEP,3102,0.0003223726628
UAE,MAD,3045,0.000328407225
UAE,THI,4973,0.0002010858637
UAE,CAM,5493,0.0001820498817
UAE,LAO,5047,0.0001981375074
UAE,VNM,5693,0.0001756543123
UAE,DRV,5252,0.0001904036558
UAE,RVN,5681,0.0001760253477
UAE,MAL,5567,0.0001796299623
UAE,SIN,5885,0.0001699235344
UAE,BRU,6778,0.0001475361464
UAE,PHI,7013,0.0001425923285
UAE,INS,6577,0.0001520450053
UAE,ETM,8509,0.0001175226231
UAE,AUL,11905,0.00008399832003
UAE,PNG,10694,0.00009351037965
UAE,NEW,14221,0.000070318543
UAE,VAN,12961,0.00007715454054
UAE,SOL,11829,0.00008453799983
UAE,FJI,14192,0.00007046223224
UAE,MSI,11914,0.00008393486654
UAE,PAL,8652,0.0001155802127
UAE,FSM,11066,0.00009036688957
UAE,WSM,13410,0.00007457121551
OMA,USA,11715,0.00008536064874
OMA,CAN,11105,0.00009004952724
OMA,BHM,12813,0.0000780457348
OMA,CUB,13350,0.00007490636704
OMA,HAI,12936,0.00007730364873
OMA,DOM,12755,0.00007840062721
OMA,JAM,13347,0.00007492320372
OMA,TRI,12466,0.00008021819349
OMA,BAR,12156,0.0000822639026
OMA,DMA,12304,0.00008127438231
OMA,GRN,12415,0.00008054772453
OMA,SLU,12263,0.00008154611433
OMA,SVG,12306,0.00008126117341
OMA,AAB,12137,0.00008239268353
OMA,SKN,12204,0.00008194034743
OMA,BLZ,14225,0.00007029876977
OMA,MEX,14692,0.00006806425265
OMA,GUA,14625,0.00006837606838
OMA,HON,14444,0.00006923289947
OMA,SAL,14603,0.00006847907964
OMA,NIC,14531,0.00006881838827
OMA,COS,14529,0.00006882786152
OMA,PAN,14213,0.00007035812285
OMA,COL,14018,0.00007133685262
