	src	trg	weighted	log-weight	norm-log-weight	iso_code_src	iso_code_trg
387	Romania	Austria	8	2.079441542	0.3327119646	ROU	AUT
388	Russian Federation	Austria	13	2.564949357	0.4103935229	RUS	AUT
389	Serbia	Austria	3	1.098612289	0.1757786625	SRB	AUT
390	Slovakia	Austria	1	0	0	SVK	AUT
391	Slovenia	Austria	2	0.6931471806	0.1109039882	SVN	AUT
392	Korea, Republic of	Austria	1	0	0	KOR	AUT
393	Spain	Austria	40	3.688879454	0.5902230507	ESP	AUT
394	Sweden	Austria	4	1.386294361	0.2218079764	SWE	AUT
395	Switzerland	Austria	11	2.397895273	0.3836647634	CHE	AUT
396	Taiwan	Austria	1	0	0	TWN	AUT
397	Thailand	Austria	3	1.098612289	0.1757786625	THA	AUT
398	Tunisia	Austria	1	0	0	TUN	AUT
399	Turkey	Austria	19	2.944438979	0.4711121029	TUR	AUT
400	Ukraine	Austria	10	2.302585093	0.3684150743	UKR	AUT
401	United Arab Emirates	Austria	2	0.6931471806	0.1109039882	ARE	AUT
402	United Kingdom of Great Britain and Northern Ireland	Austria	11	2.397895273	0.3836647634	GBR	AUT
403	United States of America	Austria	6	1.791759469	0.2866826507	USA	AUT
404	Albania	Germany	2	0.6931471806	0.1109039882	ALB	DEU
405	Algeria	Germany	3	1.098612289	0.1757786625	DZA	DEU
406	Angola	Germany	1	0	0	AGO	DEU
407	Antigua and Barbuda	Germany	1	0	0	ATG	DEU
408	Argentina	Germany	1	0	0	ARG	DEU
409	Austria	Germany	67	4.204692619	0.672753484	AUT	DEU
410	Azerbaijan	Germany	3	1.098612289	0.1757786625	AZE	DEU
411	Bahrain	Germany	1	0	0	BHR	DEU
412	Barbados	Germany	1	0	0	BRB	DEU
413	Belarus	Germany	4	1.386294361	0.2218079764	BLR	DEU
414	Belgium	Germany	15	2.708050201	0.4332897485	BEL	DEU
415	Bosnia and Herzegovina	Germany	4	1.386294361	0.2218079764	BIH	DEU
416	Brazil	Germany	8	2.079441542	0.3327119646	BRA	DEU
417	Bulgaria	Germany	11	2.397895273	0.3836647634	BGR	DEU
418	Canada	Germany	19	2.944438979	0.4711121029	CAN	DEU
419	Cabo Verde	Germany	5	1.609437912	0.2575110861	CPV	DEU
420	China	Germany	19	2.944438979	0.4711121029	CHN	DEU
421	Colombia	Germany	2	0.6931471806	0.1109039882	COL	DEU
422	Croatia	Germany	55	4.007333185	0.6411758495	HRV	DEU
423	Cuba	Germany	4	1.386294361	0.2218079764	CUB	DEU
424	Cyprus	Germany	8	2.079441542	0.3327119646	CYP	DEU
425	Czechia	Germany	14	2.63905733	0.4222508454	CZE	DEU
426	Denmark	Germany	26	3.258096538	0.5212975111	DNK	DEU
427	Dominican Republic	Germany	7	1.945910149	0.3113468572	DOM	DEU
428	Egypt	Germany	18	2.890371758	0.4624613132	EGY	DEU
429	Estonia	Germany	2	0.6931471806	0.1109039882	EST	DEU
430	Ethiopia	Germany	2	0.6931471806	0.1109039882	ETH	DEU
431	Finland	Germany	19	2.944438979	0.4711121029	FIN	DEU
432	France	Germany	84	4.430816799	0.7089334961	FRA	DEU
433	Georgia	Germany	1	0	0	GEO	DEU
434	Ghana	Germany	1	0	0	GHA	DEU
435	Greece	Germany	166	5.111987788	0.8179212861	GRC	DEU
436	Guernsey	Germany	1	0	0	GGY	DEU
437	Hong Kong	Germany	3	1.098612289	0.1757786625	HKG	DEU
438	Hungary	Germany	12	2.48490665	0.3975866389	HUN	DEU
439	Iceland	Germany	4	1.386294361	0.2218079764	ISL	DEU
440	India	Germany	12	2.48490665	0.3975866389	IND	DEU
441	Iran (Islamic Republic of)	Germany	5	1.609437912	0.2575110861	IRN	DEU
442	Iraq	Germany	5	1.609437912	0.2575110861	IRQ	DEU
443	Ireland	Germany	19	2.944438979	0.4711121029	IRL	DEU
444	Israel	Germany	12	2.48490665	0.3975866389	ISR	DEU
445	Italy	Germany	221	5.398162702	0.8637094536	ITA	DEU
446	Jamaica	Germany	1	0	0	JAM	DEU
447	Japan	Germany	11	2.397895273	0.3836647634	JPN	DEU
448	Jersey	Germany	4	1.386294361	0.2218079764	JEY	DEU
449	Jordan	Germany	7	1.945910149	0.3113468572	JOR	DEU
450	Kazakhstan	Germany	4	1.386294361	0.2218079764	KAZ	DEU
451	Kenya	Germany	1	0	0	KEN	DEU
452	Kuwait	Germany	2	0.6931471806	0.1109039882	KWT	DEU
453	Latvia	Germany	14	2.63905733	0.4222508454	LVA	DEU
454	Lebanon	Germany	3	1.098612289	0.1757786625	LBN	DEU
455	Lithuania	Germany	7	1.945910149	0.3113468572	LTU	DEU
456	Luxembourg	Germany	9	2.197224577	0.351557325	LUX	DEU
457	North Macedonia	Germany	5	1.609437912	0.2575110861	MKD	DEU
458	Malaysia	Germany	3	1.098612289	0.1757786625	MYS	DEU
459	Maldives	Germany	1	0	0	MDV	DEU
460	Malta	Germany	8	2.079441542	0.3327119646	MLT	DEU
461	Mauritius	Germany	1	0	0	MUS	DEU
462	Mexico	Germany	4	1.386294361	0.2218079764	MEX	DEU
463	Moldova, Republic of	Germany	2	0.6931471806	0.1109039882	MDA	DEU
464	Montenegro	Germany	2	0.6931471806	0.1109039882	MNE	DEU
465	Morocco	Germany	21	3.044522438	0.4871255197	MAR	DEU
466	Namibia	Germany	1	0	0	NAM	DEU
467	Netherlands	Germany	25	3.218875825	0.5150221721	NLD	DEU
469	Nigeria	Germany	4	1.386294361	0.2218079764	NGA	DEU
470	Norway	Germany	26	3.258096538	0.5212975111	NOR	DEU
471	Oman	Germany	2	0.6931471806	0.1109039882	OMN	DEU
472	Poland	Germany	44	3.784189634	0.6054727398	POL	DEU
473	Portugal	Germany	62	4.127134385	0.6603441174	PRT	DEU
474	Puerto Rico	Germany	1	0	0	PRI	DEU
475	Qatar	Germany	9	2.197224577	0.351557325	QAT	DEU
476	Romania	Germany	16	2.772588722	0.4436159528	ROU	DEU
477	Russian Federation	Germany	47	3.850147602	0.6160260565	RUS	DEU
478	Saudi Arabia	Germany	10	2.302585093	0.3684150743	SAU	DEU
479	Serbia	Germany	25	3.218875825	0.5150221721	SRB	DEU
480	Seychelles	Germany	1	0	0	SYC	DEU
481	Singapore	Germany	7	1.945910149	0.3113468572	SGP	DEU
482	Slovenia	Germany	4	1.386294361	0.2218079764	SVN	DEU
483	South Africa	Germany	6	1.791759469	0.2866826507	ZAF	DEU
484	Korea, Republic of	Germany	4	1.386294361	0.2218079764	KOR	DEU
485	Spain	Germany	353	5.866468057	0.9386386073	ESP	DEU
486	Sri Lanka	Germany	1	0	0	LKA	DEU
487	Sweden	Germany	29	3.36729583	0.538769467	SWE	DEU
488	Switzerland	Germany	42	3.737669618	0.5980295079	CHE	DEU
489	Taiwan	Germany	1	0	0	TWN	DEU
490	Tajikistan	Germany	1	0	0	TJK	DEU
491	Tanzania, United Republic of	Germany	1	0	0	TZA	DEU
492	Thailand	Germany	4	1.386294361	0.2218079764	THA	DEU
493	Tunisia	Germany	32	3.465735903	0.554519941	TUN	DEU
494	Turkey	Germany	128	4.852030264	0.7763279174	TUR	DEU
495	Turkmenistan	Germany	1	0	0	TKM	DEU
496	Ukraine	Germany	12	2.48490665	0.3975866389	UKR	DEU
497	United Arab Emirates	Germany	23	3.135494216	0.5016810618	ARE	DEU
498	United Kingdom of Great Britain and Northern Ireland	Germany	103	4.634728988	0.7415595756	GBR	DEU
499	United States of America	Germany	114	4.736198448	0.7577947535	USA	DEU
500	Uzbekistan	Germany	1	0	0	UZB	DEU
501	Venezuela (Bolivarian Republic of)	Germany	1	0	0	VEN	DEU
502	Viet Nam	Germany	4	1.386294361	0.2218079764	VNM	DEU
503	Albania	Greece	2	0.6931471806	0.1109039882	ALB	GRC
504	Armenia	Greece	1	0	0	ARM	GRC
505	Austria	Greece	36	3.583518938	0.5733653014	AUT	GRC
506	Belgium	Greece	20	2.995732274	0.4793190625	BEL	GRC
507	Bulgaria	Greece	4	1.386294361	0.2218079764	BGR	GRC
508	Canada	Greece	2	0.6931471806	0.1109039882	CAN	GRC
509	Croatia	Greece	2	0.6931471806	0.1109039882	HRV	GRC
510	Cyprus	Greece	12	2.48490665	0.3975866389	CYP	GRC
511	Czechia	Greece	5	1.609437912	0.2575110861	CZE	GRC
512	Denmark	Greece	7	1.945910149	0.3113468572	DNK	GRC
513	Egypt	Greece	4	1.386294361	0.2218079764	EGY	GRC
514	Estonia	Greece	1	0	0	EST	GRC
515	Finland	Greece	2	0.6931471806	0.1109039882	FIN	GRC
516	France	Greece	32	3.465735903	0.554519941	FRA	GRC
517	Georgia	Greece	1	0	0	GEO	GRC
518	Germany	Greece	176	5.170483995	0.8272807163	DEU	GRC
519	Hungary	Greece	2	0.6931471806	0.1109039882	HUN	GRC
520	Ireland	Greece	3	1.098612289	0.1757786625	IRL	GRC
521	Israel	Greece	3	1.098612289	0.1757786625	ISR	GRC
522	Italy	Greece	25	3.218875825	0.5150221721	ITA	GRC
523	Jordan	Greece	1	0	0	JOR	GRC
524	Latvia	Greece	2	0.6931471806	0.1109039882	LVA	GRC
525	Lebanon	Greece	1	0	0	LBN	GRC
526	Lithuania	Greece	4	1.386294361	0.2218079764	LTU	GRC
527	Luxembourg	Greece	4	1.386294361	0.2218079764	LUX	GRC
528	Malta	Greece	1	0	0	MLT	GRC
529	Moldova, Republic of	Greece	1	0	0	MDA	GRC
530	Netherlands	Greece	21	3.044522438	0.4871255197	NLD	GRC
531	Norway	Greece	11	2.397895273	0.3836647634	NOR	GRC
532	Poland	Greece	7	1.945910149	0.3113468572	POL	GRC
533	Qatar	Greece	2	0.6931471806	0.1109039882	QAT	GRC
534	Romania	Greece	4	1.386294361	0.2218079764	ROU	GRC
535	Russian Federation	Greece	28	3.33220451	0.5331548336	RUS	GRC
536	Serbia	Greece	4	1.386294361	0.2218079764	SRB	GRC
537	Spain	Greece	7	1.945910149	0.3113468572	ESP	GRC
538	Sweden	Greece	10	2.302585093	0.3684150743	SWE	GRC
539	Switzerland	Greece	9	2.197224577	0.351557325	CHE	GRC
540	Turkey	Greece	6	1.791759469	0.2866826507	TUR	GRC
541	Ukraine	Greece	5	1.609437912	0.2575110861	UKR	GRC
542	United Arab Emirates	Greece	3	1.098612289	0.1757786625	ARE	GRC
543	United Kingdom of Great Britain and Northern Ireland	Greece	105	4.65396035	0.7446366057	GBR	GRC
544	United States of America	Greece	3	1.098612289	0.1757786625	USA	GRC
545	Albania	Italy	27	3.295836866	0.5273359875	ALB	ITA
546	Algeria	Italy	4	1.386294361	0.2218079764	DZA	ITA
547	Argentina	Italy	2	0.6931471806	0.1109039882	ARG	ITA
548	Armenia	Italy	1	0	0	ARM	ITA
549	Austria	Italy	28	3.33220451	0.5331548336	AUT	ITA
550	Azerbaijan	Italy	4	1.386294361	0.2218079764	AZE	ITA
551	Bangladesh	Italy	1	0	0	BGD	ITA
552	Belarus	Italy	2	0.6931471806	0.1109039882	BLR	ITA
553	Belgium	Italy	44	3.784189634	0.6054727398	BEL	ITA
554	Bosnia and Herzegovina	Italy	1	0	0	BIH	ITA
555	Brazil	Italy	4	1.386294361	0.2218079764	BRA	ITA
556	Bulgaria	Italy	7	1.945910149	0.3113468572	BGR	ITA
557	Canada	Italy	8	2.079441542	0.3327119646	CAN	ITA
558	China	Italy	5	1.609437912	0.2575110861	CHN	ITA
559	Croatia	Italy	5	1.609437912	0.2575110861	HRV	ITA
560	Cuba	Italy	5	1.609437912	0.2575110861	CUB	ITA
561	Cyprus	Italy	1	0	0	CYP	ITA
562	Czechia	Italy	19	2.944438979	0.4711121029	CZE	ITA
563	Denmark	Italy	21	3.044522438	0.4871255197	DNK	ITA
564	Dominican Republic	Italy	3	1.098612289	0.1757786625	DOM	ITA
565	Egypt	Italy	5	1.609437912	0.2575110861	EGY	ITA
566	Estonia	Italy	1	0	0	EST	ITA
567	Ethiopia	Italy	1	0	0	ETH	ITA
568	Finland	Italy	5	1.609437912	0.2575110861	FIN	ITA
569	France	Italy	149	5.003946306	0.8006345805	FRA	ITA
570	Georgia	Italy	1	0	0	GEO	ITA
571	Germany	Italy	221	5.398162702	0.8637094536	DEU	ITA
572	Ghana	Italy	1	0	0	GHA	ITA
573	Greece	Italy	24	3.17805383	0.5084906271	GRC	ITA
574	Hong Kong	Italy	2	0.6931471806	0.1109039882	HKG	ITA
575	Hungary	Italy	11	2.397895273	0.3836647634	HUN	ITA
576	India	Italy	2	0.6931471806	0.1109039882	IND	ITA
577	Iran (Islamic Republic of)	Italy	3	1.098612289	0.1757786625	IRN	ITA
578	Ireland	Italy	16	2.772588722	0.4436159528	IRL	ITA
579	Israel	Italy	9	2.197224577	0.351557325	ISR	ITA
580	Japan	Italy	4	1.386294361	0.2218079764	JPN	ITA
581	Jordan	Italy	3	1.098612289	0.1757786625	JOR	ITA
582	Kuwait	Italy	2	0.6931471806	0.1109039882	KWT	ITA
583	Latvia	Italy	9	2.197224577	0.351557325	LVA	ITA
584	Lebanon	Italy	4	1.386294361	0.2218079764	LBN	ITA
585	Libya	Italy	2	0.6931471806	0.1109039882	LBY	ITA
586	Lithuania	Italy	7	1.945910149	0.3113468572	LTU	ITA
587	Luxembourg	Italy	8	2.079441542	0.3327119646	LUX	ITA
588	North Macedonia	Italy	3	1.098612289	0.1757786625	MKD	ITA
589	Maldives	Italy	1	0	0	MDV	ITA
590	Malta	Italy	15	2.708050201	0.4332897485	MLT	ITA
591	Mauritius	Italy	1	0	0	MUS	ITA
592	Mexico	Italy	3	1.098612289	0.1757786625	MEX	ITA
593	Moldova, Republic of	Italy	12	2.48490665	0.3975866389	MDA	ITA
594	Montenegro	Italy	2	0.6931471806	0.1109039882	MNE	ITA
595	Morocco	Italy	17	2.833213344	0.4533159307	MAR	ITA
596	Netherlands	Italy	42	3.737669618	0.5980295079	NLD	ITA
597	Norway	Italy	14	2.63905733	0.4222508454	NOR	ITA
598	Oman	Italy	1	0	0	OMN	ITA
599	Pakistan	Italy	2	0.6931471806	0.1109039882	PAK	ITA
600	Poland	Italy	29	3.36729583	0.538769467	POL	ITA
601	Portugal	Italy	18	2.890371758	0.4624613132	PRT	ITA
602	Qatar	Italy	4	1.386294361	0.2218079764	QAT	ITA
603	Romania	Italy	34	3.526360525	0.5642199189	ROU	ITA
604	Russian Federation	Italy	34	3.526360525	0.5642199189	RUS	ITA
605	Saudi Arabia	Italy	8	2.079441542	0.3327119646	SAU	ITA
606	Senegal	Italy	1	0	0	SEN	ITA
607	Serbia	Italy	6	1.791759469	0.2866826507	SRB	ITA
608	Singapore	Italy	2	0.6931471806	0.1109039882	SGP	ITA
609	Slovakia	Italy	4	1.386294361	0.2218079764	SVK	ITA
610	Korea, Republic of	Italy	2	0.6931471806	0.1109039882	KOR	ITA
611	Spain	Italy	120	4.787491743	0.7660017132	ESP	ITA
612	Sri Lanka	Italy	3	1.098612289	0.1757786625	LKA	ITA
613	Sweden	Italy	19	2.944438979	0.4711121029	SWE	ITA
614	Switzerland	Italy	38	3.63758616	0.5820160911	CHE	ITA
615	Thailand	Italy	2	0.6931471806	0.1109039882	THA	ITA
616	Tunisia	Italy	8	2.079441542	0.3327119646	TUN	ITA
617	Turkey	Italy	12	2.48490665	0.3975866389	TUR	ITA
618	Ukraine	Italy	10	2.302585093	0.3684150743	UKR	ITA
619	United Arab Emirates	Italy	8	2.079441542	0.3327119646	ARE	ITA
620	United Kingdom of Great Britain and Northern Ireland	Italy	141	4.94875989	0.791804719	GBR	ITA
621	United States of America	Italy	53	3.970291914	0.6352492225	USA	ITA
622	Uzbekistan	Italy	2	0.6931471806	0.1109039882	UZB	ITA
623	Venezuela (Bolivarian Republic of)	Italy	1	0	0	VEN	ITA
624	Albania	Slovenia	1	0	0	ALB	SVN
625	Austria	Slovenia	2	0.6931471806	0.1109039882	AUT	SVN
626	Belgium	Slovenia	3	1.098612289	0.1757786625	BEL	SVN
627	Bosnia and Herzegovina	Slovenia	1	0	0	BIH	SVN
628	Czechia	Slovenia	1	0	0	CZE	SVN
629	Denmark	Slovenia	2	0.6931471806	0.1109039882	DNK	SVN
630	Finland	Slovenia	1	0	0	FIN	SVN
631	France	Slovenia	2	0.6931471806	0.1109039882	FRA	SVN
632	Germany	Slovenia	4	1.386294361	0.2218079764	DEU	SVN
633	North Macedonia	Slovenia	1	0	0	MKD	SVN
634	Montenegro	Slovenia	2	0.6931471806	0.1109039882	MNE	SVN
635	Netherlands	Slovenia	1	0	0	NLD	SVN
636	Poland	Slovenia	2	0.6931471806	0.1109039882	POL	SVN
637	Russian Federation	Slovenia	2	0.6931471806	0.1109039882	RUS	SVN
638	Serbia	Slovenia	2	0.6931471806	0.1109039882	SRB	SVN
639	Switzerland	Slovenia	2	0.6931471806	0.1109039882	CHE	SVN
640	Turkey	Slovenia	2	0.6931471806	0.1109039882	TUR	SVN
641	United Kingdom of Great Britain and Northern Ireland	Slovenia	2	0.6931471806	0.1109039882	GBR	SVN
642	Albania	United Kingdom of Great Britain and Northern Ireland	1	0	0	ALB	GBR
643	Algeria	United Kingdom of Great Britain and Northern Ireland	3	1.098612289	0.1757786625	DZA	GBR
644	Angola	United Kingdom of Great Britain and Northern Ireland	2	0.6931471806	0.1109039882	AGO	GBR
645	Antigua and Barbuda	United Kingdom of Great Britain and Northern Ireland	3	1.098612289	0.1757786625	ATG	GBR
646	Argentina	United Kingdom of Great Britain and Northern Ireland	1	0	0	ARG	GBR
647	Austria	United Kingdom of Great Britain and Northern Ireland	11	2.397895273	0.3836647634	AUT	GBR
648	Azerbaijan	United Kingdom of Great Britain and Northern Ireland	2	0.6931471806	0.1109039882	AZE	GBR
649	Bahamas	United Kingdom of Great Britain and Northern Ireland	1	0	0	BHS	GBR
650	Bahrain	United Kingdom of Great Britain and Northern Ireland	4	1.386294361	0.2218079764	BHR	GBR
651	Bangladesh	United Kingdom of Great Britain and Northern Ireland	1	0	0	BGD	GBR
652	Barbados	United Kingdom of Great Britain and Northern Ireland	5	1.609437912	0.2575110861	BRB	GBR
653	Belarus	United Kingdom of Great Britain and Northern Ireland	1	0	0	BLR	GBR
654	Belgium	United Kingdom of Great Britain and Northern Ireland	17	2.833213344	0.4533159307	BEL	GBR
655	Bermuda	United Kingdom of Great Britain and Northern Ireland	2	0.6931471806	0.1109039882	BMU	GBR
656	Brazil	United Kingdom of Great Britain and Northern Ireland	3	1.098612289	0.1757786625	BRA	GBR
657	Bulgaria	United Kingdom of Great Britain and Northern Ireland	10	2.302585093	0.3684150743	BGR	GBR
658	Canada	United Kingdom of Great Britain and Northern Ireland	41	3.713572067	0.5941738843	CAN	GBR
659	Cabo Verde	United Kingdom of Great Britain and Northern Ireland	9	2.197224577	0.351557325	CPV	GBR
660	China	United Kingdom of Great Britain and Northern Ireland	11	2.397895273	0.3836647634	CHN	GBR
661	Croatia	United Kingdom of Great Britain and Northern Ireland	35	3.555348061	0.5688579432	HRV	GBR
662	Cuba	United Kingdom of Great Britain and Northern Ireland	2	0.6931471806	0.1109039882	CUB	GBR
663	Cyprus	United Kingdom of Great Britain and Northern Ireland	50	3.912023005	0.6259261603	CYP	GBR
664	Czechia	United Kingdom of Great Britain and Northern Ireland	16	2.772588722	0.4436159528	CZE	GBR
665	Denmark	United Kingdom of Great Britain and Northern Ireland	22	3.091042453	0.4945687516	DNK	GBR
666	Dominican Republic	United Kingdom of Great Britain and Northern Ireland	1	0	0	DOM	GBR
667	Egypt	United Kingdom of Great Britain and Northern Ireland	34	3.526360525	0.5642199189	EGY	GBR
668	Estonia	United Kingdom of Great Britain and Northern Ireland	3	1.098612289	0.1757786625	EST	GBR
669	Ethiopia	United Kingdom of Great Britain and Northern Ireland	1	0	0	ETH	GBR
670	Finland	United Kingdom of Great Britain and Northern Ireland	9	2.197224577	0.351557325	FIN	GBR
671	France	United Kingdom of Great Britain and Northern Ireland	157	5.056245805	0.8090025335	FRA	GBR
672	Germany	United Kingdom of Great Britain and Northern Ireland	103	4.634728988	0.7415595756	DEU	GBR
673	Ghana	United Kingdom of Great Britain and Northern Ireland	2	0.6931471806	0.1109039882	GHA	GBR
674	Gibraltar	United Kingdom of Great Britain and Northern Ireland	6	1.791759469	0.2866826507	GIB	GBR
675	Greece	United Kingdom of Great Britain and Northern Ireland	95	4.553876892	0.7286231889	GRC	GBR
676	Guernsey	United Kingdom of Great Britain and Northern Ireland	11	2.397895273	0.3836647634	GGY	GBR
677	Hong Kong	United Kingdom of Great Britain and Northern Ireland	3	1.098612289	0.1757786625	HKG	GBR
678	Hungary	United Kingdom of Great Britain and Northern Ireland	15	2.708050201	0.4332897485	HUN	GBR
679	Iceland	United Kingdom of Great Britain and Northern Ireland	10	2.302585093	0.3684150743	ISL	GBR
680	India	United Kingdom of Great Britain and Northern Ireland	15	2.708050201	0.4332897485	IND	GBR
681	Iran (Islamic Republic of)	United Kingdom of Great Britain and Northern Ireland	1	0	0	IRN	GBR
682	Ireland	United Kingdom of Great Britain and Northern Ireland	63	4.143134726	0.6629041821	IRL	GBR
683	Isle of Man	United Kingdom of Great Britain and Northern Ireland	10	2.302585093	0.3684150743	IMN	GBR
684	Israel	United Kingdom of Great Britain and Northern Ireland	6	1.791759469	0.2866826507	ISR	GBR
685	Italy	United Kingdom of Great Britain and Northern Ireland	141	4.94875989	0.791804719	ITA	GBR
686	Jamaica	United Kingdom of Great Britain and Northern Ireland	3	1.098612289	0.1757786625	JAM	GBR
687	Japan	United Kingdom of Great Britain and Northern Ireland	8	2.079441542	0.3327119646	JPN	GBR
688	Jersey	United Kingdom of Great Britain and Northern Ireland	25	3.218875825	0.5150221721	JEY	GBR
689	Jordan	United Kingdom of Great Britain and Northern Ireland	2	0.6931471806	0.1109039882	JOR	GBR
690	Kazakhstan	United Kingdom of Great Britain and Northern Ireland	3	1.098612289	0.1757786625	KAZ	GBR
691	Kenya	United Kingdom of Great Britain and Northern Ireland	3	1.098612289	0.1757786625	KEN	GBR
692	Kuwait	United Kingdom of Great Britain and Northern Ireland	3	1.098612289	0.1757786625	KWT	GBR
693	Latvia	United Kingdom of Great Britain and Northern Ireland	7	1.945910149	0.3113468572	LVA	GBR
694	Lebanon	United Kingdom of Great Britain and Northern Ireland	2	0.6931471806	0.1109039882	LBN	GBR
695	Libya	United Kingdom of Great Britain and Northern Ireland	3	1.098612289	0.1757786625	LBY	GBR
696	Lithuania	United Kingdom of Great Britain and Northern Ireland	10	2.302585093	0.3684150743	LTU	GBR
697	Luxembourg	United Kingdom of Great Britain and Northern Ireland	4	1.386294361	0.2218079764	LUX	GBR
698	North Macedonia	United Kingdom of Great Britain and Northern Ireland	1	0	0	MKD	GBR
699	Malaysia	United Kingdom of Great Britain and Northern Ireland	2	0.6931471806	0.1109039882	MYS	GBR
700	Maldives	United Kingdom of Great Britain and Northern Ireland	1	0	0	MDV	GBR
701	Malta	United Kingdom of Great Britain and Northern Ireland	28	3.33220451	0.5331548336	MLT	GBR
702	Mauritius	United Kingdom of Great Britain and Northern Ireland	3	1.098612289	0.1757786625	MUS	GBR
703	Mexico	United Kingdom of Great Britain and Northern Ireland	12	2.48490665	0.3975866389	MEX	GBR
704	Moldova, Republic of	United Kingdom of Great Britain and Northern Ireland	1	0	0	MDA	GBR
705	Montenegro	United Kingdom of Great Britain and Northern Ireland	2	0.6931471806	0.1109039882	MNE	GBR
706	Morocco	United Kingdom of Great Britain and Northern Ireland	26	3.258096538	0.5212975111	MAR	GBR
707	Netherlands	United Kingdom of Great Britain and Northern Ireland	54	3.988984047	0.6382399757	NLD	GBR
708	Nigeria	United Kingdom of Great Britain and Northern Ireland	4	1.386294361	0.2218079764	NGA	GBR
709	Norway	United Kingdom of Great Britain and Northern Ireland	42	3.737669618	0.5980295079	NOR	GBR
710	Oman	United Kingdom of Great Britain and Northern Ireland	1	0	0	OMN	GBR
711	Pakistan	United Kingdom of Great Britain and Northern Ireland	7	1.945910149	0.3113468572	PAK	GBR
712	Philippines	United Kingdom of Great Britain and Northern Ireland	1	0	0	PHL	GBR
713	Poland	United Kingdom of Great Britain and Northern Ireland	67	4.204692619	0.672753484	POL	GBR
714	Portugal	United Kingdom of Great Britain and Northern Ireland	82	4.406719247	0.7050778725	PRT	GBR
715	Qatar	United Kingdom of Great Britain and Northern Ireland	4	1.386294361	0.2218079764	QAT	GBR
716	Romania	United Kingdom of Great Britain and Northern Ireland	11	2.397895273	0.3836647634	ROU	GBR
717	Russian Federation	United Kingdom of Great Britain and Northern Ireland	8	2.079441542	0.3327119646	RUS	GBR
718	Saint Lucia	United Kingdom of Great Britain and Northern Ireland	3	1.098612289	0.1757786625	LCA	GBR
719	Saudi Arabia	United Kingdom of Great Britain and Northern Ireland	7	1.945910149	0.3113468572	SAU	GBR
720	Serbia	United Kingdom of Great Britain and Northern Ireland	4	1.386294361	0.2218079764	SRB	GBR
721	Sierra Leone	United Kingdom of Great Britain and Northern Ireland	2	0.6931471806	0.1109039882	SLE	GBR
722	Singapore	United Kingdom of Great Britain and Northern Ireland	4	1.386294361	0.2218079764	SGP	GBR
723	Slovakia	United Kingdom of Great Britain and Northern Ireland	6	1.791759469	0.2866826507	SVK	GBR
724	Slovenia	United Kingdom of Great Britain and Northern Ireland	2	0.6931471806	0.1109039882	SVN	GBR
725	South Africa	United Kingdom of Great Britain and Northern Ireland	9	2.197224577	0.351557325	ZAF	GBR
726	Korea, Republic of	United Kingdom of Great Britain and Northern Ireland	3	1.098612289	0.1757786625	KOR	GBR
727	Spain	United Kingdom of Great Britain and Northern Ireland	512	6.238324625	0.9981358939	ESP	GBR
728	Sri Lanka	United Kingdom of Great Britain and Northern Ireland	1	0	0	LKA	GBR
729	Sweden	United Kingdom of Great Britain and Northern Ireland	27	3.295836866	0.5273359875	SWE	GBR
