,src,iso-alpha-3,region,trg,weights
16934,Ukraine,UKR,Europe,United States of America,1
16935,Ukraine,UKR,Europe,Uzbekistan,1
17140,United Arab Emirates,ARE,Asia,Afghanistan,1
17141,United Arab Emirates,ARE,Asia,Algeria,1
17142,United Arab Emirates,ARE,Asia,Angola,1
17143,United Arab Emirates,ARE,Asia,Armenia,1
17144,United Arab Emirates,ARE,Asia,Australia,1
17145,United Arab Emirates,ARE,Asia,Austria,1
17146,United Arab Emirates,ARE,Asia,Azerbaijan,1
17147,United Arab Emirates,ARE,Asia,Bahrain,1
17148,United Arab Emirates,ARE,Asia,Bangladesh,1
17149,United Arab Emirates,ARE,Asia,Belarus,1
17150,United Arab Emirates,ARE,Asia,Belgium,1
17151,United Arab Emirates,ARE,Asia,Brazil,1
17152,United Arab Emirates,ARE,Asia,Brunei,1
17153,United Arab Emirates,ARE,Asia,Bulgaria,1
17154,United Arab Emirates,ARE,Asia,Canada,1
17155,United Arab Emirates,ARE,Asia,China,1
17156,United Arab Emirates,ARE,Asia,Cyprus,1
17157,United Arab Emirates,ARE,Asia,Czechia,1
17158,United Arab Emirates,ARE,Asia,Denmark,1
17159,United Arab Emirates,ARE,Asia,Djibouti,1
17160,United Arab Emirates,ARE,Asia,Egypt,1
17161,United Arab Emirates,ARE,Asia,Ethiopia,1
17162,United Arab Emirates,ARE,Asia,France,1
17163,United Arab Emirates,ARE,Asia,Georgia,1
17164,United Arab Emirates,ARE,Asia,Germany,1
17165,United Arab Emirates,ARE,Asia,Ghana,1
17166,United Arab Emirates,ARE,Asia,Greece,1
17167,United Arab Emirates,ARE,Asia,Hong Kong,1
17168,United Arab Emirates,ARE,Asia,Hungary,1
17169,United Arab Emirates,ARE,Asia,India,1
17170,United Arab Emirates,ARE,Asia,Indonesia,1
17171,United Arab Emirates,ARE,Asia,Iran (Islamic Republic of),1
17172,United Arab Emirates,ARE,Asia,Iraq,1
17173,United Arab Emirates,ARE,Asia,Ireland,1
17174,United Arab Emirates,ARE,Asia,Italy,1
17175,United Arab Emirates,ARE,Asia,Japan,1
17176,United Arab Emirates,ARE,Asia,Jordan,1
17177,United Arab Emirates,ARE,Asia,Kazakhstan,1
17178,United Arab Emirates,ARE,Asia,Kenya,1
17179,United Arab Emirates,ARE,Asia,Kuwait,1
17180,United Arab Emirates,ARE,Asia,Kyrgyzstan,1
17181,United Arab Emirates,ARE,Asia,Lebanon,1
17182,United Arab Emirates,ARE,Asia,Libya,1
17183,United Arab Emirates,ARE,Asia,North Macedonia,1
17184,United Arab Emirates,ARE,Asia,Malaysia,1
17185,United Arab Emirates,ARE,Asia,Maldives,1
17186,United Arab Emirates,ARE,Asia,Malta,1
17187,United Arab Emirates,ARE,Asia,Mauritius,1
17188,United Arab Emirates,ARE,Asia,"Moldova, Republic of",1
17189,United Arab Emirates,ARE,Asia,Morocco,1
17190,United Arab Emirates,ARE,Asia,Nepal,1
17191,United Arab Emirates,ARE,Asia,Netherlands,1
17192,United Arab Emirates,ARE,Asia,Nigeria,1
17193,United Arab Emirates,ARE,Asia,Oman,1
17194,United Arab Emirates,ARE,Asia,Pakistan,1
17195,United Arab Emirates,ARE,Asia,Philippines,1
17196,United Arab Emirates,ARE,Asia,Poland,1
17197,United Arab Emirates,ARE,Asia,Portugal,1
17198,United Arab Emirates,ARE,Asia,Qatar,1
17199,United Arab Emirates,ARE,Asia,Romania,1
17200,United Arab Emirates,ARE,Asia,Russian Federation,1
17201,United Arab Emirates,ARE,Asia,Rwanda,1
17202,United Arab Emirates,ARE,Asia,Saudi Arabia,1
17203,United Arab Emirates,ARE,Asia,Senegal,1
17204,United Arab Emirates,ARE,Asia,Serbia,1
17205,United Arab Emirates,ARE,Asia,Seychelles,1
17206,United Arab Emirates,ARE,Asia,Singapore,1
17207,United Arab Emirates,ARE,Asia,Somalia,1
17208,United Arab Emirates,ARE,Asia,South Africa,1
17209,United Arab Emirates,ARE,Asia,"Korea, Republic of",1
17210,United Arab Emirates,ARE,Asia,South Sudan,1
17211,United Arab Emirates,ARE,Asia,Spain,1
17212,United Arab Emirates,ARE,Asia,Sri Lanka,1
17213,United Arab Emirates,ARE,Asia,Sudan,1
17214,United Arab Emirates,ARE,Asia,Sweden,1
17215,United Arab Emirates,ARE,Asia,Switzerland,1
17216,United Arab Emirates,ARE,Asia,Taiwan,1
17217,United Arab Emirates,ARE,Asia,Tajikistan,1
17218,United Arab Emirates,ARE,Asia,"Tanzania, United Republic of",1
17219,United Arab Emirates,ARE,Asia,Thailand,1
17220,United Arab Emirates,ARE,Asia,Tunisia,1
17221,United Arab Emirates,ARE,Asia,Turkey,1
17222,United Arab Emirates,ARE,Asia,Turkmenistan,1
17223,United Arab Emirates,ARE,Asia,Uganda,1
17224,United Arab Emirates,ARE,Asia,Ukraine,1
17225,United Arab Emirates,ARE,Asia,United Kingdom of Great Britain and Northern Ireland,1
17226,United Arab Emirates,ARE,Asia,United States of America,1
17227,United Arab Emirates,ARE,Asia,Uzbekistan,1
17228,United Arab Emirates,ARE,Asia,Viet Nam,1
17229,United Arab Emirates,ARE,Asia,Yemen,1
17230,United Arab Emirates,ARE,Asia,Zambia,1
17322,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Albania,1
17323,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Algeria,1
17324,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Angola,1
17325,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Antigua and Barbuda,1
17326,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Argentina,1
17327,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Austria,1
17328,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Azerbaijan,1
17329,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Bahamas,1
17330,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Bahrain,1
17331,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Bangladesh,1
17332,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Barbados,1
17333,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Belarus,1
17334,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Belgium,1
17335,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Bermuda,1
17336,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Brazil,1
17337,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Bulgaria,1
17338,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Canada,1
17339,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Cabo Verde,1
17340,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,China,1
17341,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Croatia,1
17342,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Cuba,1
17343,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Cyprus,1
17344,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Czechia,1
17345,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Denmark,1
17346,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Dominican Republic,1
17347,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Egypt,1
17348,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Estonia,1
17349,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Ethiopia,1
17350,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Finland,1
17351,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,France,1
17352,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Germany,1
17353,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Ghana,1
17354,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Gibraltar,1
17355,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Greece,1
17356,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Guernsey,1
17357,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Hong Kong,1
17358,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Hungary,1
17359,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Iceland,1
17360,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,India,1
17361,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Iran (Islamic Republic of),1
17362,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Ireland,1
17363,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Isle of Man,1
17364,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Israel,1
17365,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Italy,1
17366,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Jamaica,1
17367,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Japan,1
17368,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Jersey,1
17369,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Jordan,1
17370,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Kazakhstan,1
17371,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Kenya,1
17372,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Kuwait,1
17373,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Latvia,1
17374,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Lebanon,1
17375,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Libya,1
17376,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Lithuania,1
17377,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Luxembourg,1
17378,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,North Macedonia,1
17379,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Malaysia,1
17380,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Maldives,1
17381,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Malta,1
17382,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Mauritius,1
17383,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Mexico,1
17384,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,"Moldova, Republic of",1
17385,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Montenegro,1
17386,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Morocco,1
17387,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Netherlands,1
17388,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Nigeria,1
17389,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Norway,1
17390,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Oman,1
17391,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Pakistan,1
17392,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Philippines,1
17393,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Poland,1
17394,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Portugal,1
17395,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Qatar,1
17396,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Romania,1
17397,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Russian Federation,1
17398,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Saint Lucia,1
17399,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Saudi Arabia,1
17400,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Serbia,1
17401,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Sierra Leone,1
17402,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Singapore,1
17403,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Slovakia,1
17404,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Slovenia,1
17405,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,South Africa,1
17406,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,"Korea, Republic of",1
17407,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Spain,1
17408,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Sri Lanka,1
17409,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Sweden,1
17410,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Switzerland,1
17411,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Thailand,1
17412,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Trinidad and Tobago,1
17413,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Tunisia,1
17414,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Turkey,1
17415,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Turkmenistan,1
17416,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Uganda,1
17417,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Ukraine,1
17418,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,United Arab Emirates,1
17419,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,United States of America,1
17420,United Kingdom of Great Britain and Northern Ireland,GBR,Europe,Uzbekistan,1
17421,United States of America,USA,Americas,American Samoa,1
17422,United States of America,USA,Americas,Antigua and Barbuda,1
17423,United States of America,USA,Americas,Argentina,1
17424,United States of America,USA,Americas,Aruba,1
17425,United States of America,USA,Americas,Australia,1
17426,United States of America,USA,Americas,Austria,1
17427,United States of America,USA,Americas,Bahamas,1
17428,United States of America,USA,Americas,Barbados,1
17429,United States of America,USA,Americas,Belgium,1
17430,United States of America,USA,Americas,Belize,1
17431,United States of America,USA,Americas,Bermuda,1
17432,United States of America,USA,Americas,Bolivia,1
17433,United States of America,USA,Americas,Brazil,1
17434,United States of America,USA,Americas,Canada,1
17435,United States of America,USA,Americas,Cabo Verde,1
17436,United States of America,USA,Americas,Cayman Islands,1
17437,United States of America,USA,Americas,Chile,1
17438,United States of America,USA,Americas,China,1
17439,United States of America,USA,Americas,Colombia,1
17440,United States of America,USA,Americas,Cook Islands,1
17441,United States of America,USA,Americas,Costa Rica,1
17442,United States of America,USA,Americas,Denmark,1
17443,United States of America,USA,Americas,Dominican Republic,1
17444,United States of America,USA,Americas,Ecuador,1
17445,United States of America,USA,Americas,Egypt,1
17446,United States of America,USA,Americas,El Salvador,1
17447,United States of America,USA,Americas,Ethiopia,1
17448,United States of America,USA,Americas,Fiji,1
17449,United States of America,USA,Americas,Finland,1
17450,United States of America,USA,Americas,France,1
17451,United States of America,USA,Americas,French Polynesia,1
17452,United States of America,USA,Americas,Germany,1
17453,United States of America,USA,Americas,Ghana,1
17454,United States of America,USA,Americas,Greece,1
17455,United States of America,USA,Americas,Grenada,1
17456,United States of America,USA,Americas,Guadeloupe,1
17457,United States of America,USA,Americas,Guam,1
17458,United States of America,USA,Americas,Guatemala,1
17459,United States of America,USA,Americas,Guyana,1
17460,United States of America,USA,Americas,Haiti,1
17461,United States of America,USA,Americas,Honduras,1
17462,United States of America,USA,Americas,Hong Kong,1
17463,United States of America,USA,Americas,Iceland,1
17464,United States of America,USA,Americas,India,1
17465,United States of America,USA,Americas,Ireland,1
17466,United States of America,USA,Americas,Israel,1
17467,United States of America,USA,Americas,Italy,1
17468,United States of America,USA,Americas,Jamaica,1
17469,United States of America,USA,Americas,Japan,1
17470,United States of America,USA,Americas,Jordan,1
17471,United States of America,USA,Americas,Kiribati,1
17472,United States of America,USA,Americas,Kuwait,1
17473,United States of America,USA,Americas,Latvia,1
17474,United States of America,USA,Americas,Marshall Islands,1
17475,United States of America,USA,Americas,Martinique,1
17476,United States of America,USA,Americas,Mexico,1
17477,United States of America,USA,Americas,Morocco,1
17478,United States of America,USA,Americas,Netherlands,1
17479,United States of America,USA,Americas,Netherlands Antilles,1
17480,United States of America,USA,Americas,New Zealand,1
17481,United States of America,USA,Americas,Nicaragua,1
17482,United States of America,USA,Americas,Nigeria,1
17483,United States of America,USA,Americas,Norway,1
17484,United States of America,USA,Americas,Pakistan,1
17485,United States of America,USA,Americas,Panama,1
17486,United States of America,USA,Americas,Paraguay,1
17487,United States of America,USA,Americas,Peru,1
17488,United States of America,USA,Americas,Philippines,1
17489,United States of America,USA,Americas,Poland,1
17490,United States of America,USA,Americas,Portugal,1
17491,United States of America,USA,Americas,Puerto Rico,1
17492,United States of America,USA,Americas,Qatar,1
17493,United States of America,USA,Americas,Russian Federation,1
17494,United States of America,USA,Americas,Saint Kitts and Nevis,1
17495,United States of America,USA,Americas,Saint Lucia,1
17496,United States of America,USA,Americas,Samoa,1
17497,United States of America,USA,Americas,Saudi Arabia,1
17498,United States of America,USA,Americas,Senegal,1
17499,United States of America,USA,Americas,South Africa,1
17500,United States of America,USA,Americas,"Korea, Republic of",1
17501,United States of America,USA,Americas,Spain,1
17502,United States of America,USA,Americas,Sweden,1
17503,United States of America,USA,Americas,Switzerland,1
17504,United States of America,USA,Americas,Taiwan,1
17505,United States of America,USA,Americas,Trinidad and Tobago,1
17506,United States of America,USA,Americas,Turkey,1
17507,United States of America,USA,Americas,Turks and Caicos Islands,1
17508,United States of America,USA,Americas,Ukraine,1
17509,United States of America,USA,Americas,United Arab Emirates,1
17510,United States of America,USA,Americas,United Kingdom of Great Britain and Northern Ireland,1
17511,United States of America,USA,Americas,Uruguay,1
17512,United States of America,USA,Americas,Venezuela (Bolivarian Republic of),1
17513,United States of America,USA,Americas,Virgin Islands (British),1
17607,Uruguay,URY,Americas,Argentina,1
17608,Uruguay,URY,Americas,Brazil,1
17609,Uruguay,URY,Americas,Chile,1
17610,Uruguay,URY,Americas,Panama,1
17611,Uruguay,URY,Americas,Paraguay,1
17612,Uruguay,URY,Americas,Peru,1
17613,Uruguay,URY,Americas,Spain,1
17614,Uruguay,URY,Americas,United States of America,1
17623,Uzbekistan,UZB,Asia,Azerbaijan,1
17624,Uzbekistan,UZB,Asia,China,1
17625,Uzbekistan,UZB,Asia,Czechia,1
17626,Uzbekistan,UZB,Asia,France,1
17627,Uzbekistan,UZB,Asia,Germany,1
17628,Uzbekistan,UZB,Asia,India,1
17629,Uzbekistan,UZB,Asia,Iran (Islamic Republic of),1
17630,Uzbekistan,UZB,Asia,Israel,1
17631,Uzbekistan,UZB,Asia,Italy,1
17632,Uzbekistan,UZB,Asia,Japan,1
17633,Uzbekistan,UZB,Asia,Kazakhstan,1
17634,Uzbekistan,UZB,Asia,Kyrgyzstan,1
17635,Uzbekistan,UZB,Asia,Latvia,1
17636,Uzbekistan,UZB,Asia,Malaysia,1
17637,Uzbekistan,UZB,Asia,Russian Federation,1
17638,Uzbekistan,UZB,Asia,Singapore,1
17639,Uzbekistan,UZB,Asia,"Korea, Republic of",1
17640,Uzbekistan,UZB,Asia,Thailand,1
17641,Uzbekistan,UZB,Asia,Turkey,1
17642,Uzbekistan,UZB,Asia,Ukraine,1
17643,Uzbekistan,UZB,Asia,United Arab Emirates,1
17644,Uzbekistan,UZB,Asia,United Kingdom of Great Britain and Northern Ireland,1
17733,Vanuatu,VUT,Oceania,Australia,1
17734,Vanuatu,VUT,Oceania,Fiji,1
17735,Vanuatu,VUT,Oceania,New Caledonia,1
17736,Vanuatu,VUT,Oceania,New Zealand,1
17737,Vanuatu,VUT,Oceania,Solomon Islands,1
17743,Venezuela (Bolivarian Republic of),VEN,Americas,Argentina,1
17744,Venezuela (Bolivarian Republic of),VEN,Americas,Aruba,1
17745,Venezuela (Bolivarian Republic of),VEN,Americas,Brazil,1
17746,Venezuela (Bolivarian Republic of),VEN,Americas,Chile,1
17747,Venezuela (Bolivarian Republic of),VEN,Americas,Colombia,1
17748,Venezuela (Bolivarian Republic of),VEN,Americas,Cuba,1
17749,Venezuela (Bolivarian Republic of),VEN,Americas,Dominican Republic,1
17750,Venezuela (Bolivarian Republic of),VEN,Americas,Ecuador,1
17751,Venezuela (Bolivarian Republic of),VEN,Americas,France,1
17752,Venezuela (Bolivarian Republic of),VEN,Americas,Germany,1
17753,Venezuela (Bolivarian Republic of),VEN,Americas,Grenada,1
17754,Venezuela (Bolivarian Republic of),VEN,Americas,Guyana,1
17755,Venezuela (Bolivarian Republic of),VEN,Americas,Italy,1
17756,Venezuela (Bolivarian Republic of),VEN,Americas,Mexico,1
17757,Venezuela (Bolivarian Republic of),VEN,Americas,Netherlands Antilles,1
17758,Venezuela (Bolivarian Republic of),VEN,Americas,Panama,1
17759,Venezuela (Bolivarian Republic of),VEN,Americas,Peru,1
17760,Venezuela (Bolivarian Republic of),VEN,Americas,Portugal,1
17761,Venezuela (Bolivarian Republic of),VEN,Americas,Puerto Rico,1
17762,Venezuela (Bolivarian Republic of),VEN,Americas,Spain,1
17763,Venezuela (Bolivarian Republic of),VEN,Americas,Trinidad and Tobago,1
17764,Venezuela (Bolivarian Republic of),VEN,Americas,United States of America,1
17831,Viet Nam,VNM,Asia,Australia,1
17832,Viet Nam,VNM,Asia,Myanmar,1
17833,Viet Nam,VNM,Asia,Cambodia,1
17834,Viet Nam,VNM,Asia,China,1
17835,Viet Nam,VNM,Asia,France,1
17836,Viet Nam,VNM,Asia,Germany,1
17837,Viet Nam,VNM,Asia,Hong Kong,1
17838,Viet Nam,VNM,Asia,Indonesia,1
17839,Viet Nam,VNM,Asia,Japan,1
17840,Viet Nam,VNM,Asia,Kazakhstan,1
17841,Viet Nam,VNM,Asia,Lao People's Democratic Republic,1
17842,Viet Nam,VNM,Asia,Macao,1
17843,Viet Nam,VNM,Asia,Malaysia,1
17844,Viet Nam,VNM,Asia,Philippines,1
17845,Viet Nam,VNM,Asia,Qatar,1
17846,Viet Nam,VNM,Asia,Russian Federation,1
17847,Viet Nam,VNM,Asia,Singapore,1
17848,Viet Nam,VNM,Asia,"Korea, Republic of",1
17849,Viet Nam,VNM,Asia,Taiwan,1
17850,Viet Nam,VNM,Asia,Thailand,1
17851,Viet Nam,VNM,Asia,United Arab Emirates,1
17894,Virgin Islands (British),VGB,Americas,Dominica,1
17895,Virgin Islands (British),VGB,Americas,Netherlands Antilles,1
17896,Virgin Islands (British),VGB,Americas,Puerto Rico,1
17897,Virgin Islands (British),VGB,Americas,Saint Kitts and Nevis,1
17898,Virgin Islands (British),VGB,Americas,Virgin Islands (British),1
17899,Virgin Islands (British),VGB,Americas,Anguilla,1
17902,Virgin Islands (British),VGB,Americas,France,1
17906,Virgin Islands (British),VGB,Americas,United States of America,1
17920,Wallis and Futuna,WLF,Oceania,Fiji,1
17921,Wallis and Futuna,WLF,Oceania,New Caledonia,1
17922,Western Sahara,ESH,Africa,Morocco,1
17923,Western Sahara,ESH,Africa,Spain,1
17928,Yemen,YEM,Asia,Bahrain,1
17929,Yemen,YEM,Asia,Djibouti,1
17930,Yemen,YEM,Asia,Egypt,1
17931,Yemen,YEM,Asia,Eritrea,1
17932,Yemen,YEM,Asia,Ethiopia,1
17933,Yemen,YEM,Asia,India,1
17934,Yemen,YEM,Asia,Jordan,1
17935,Yemen,YEM,Asia,Kenya,1
17936,Yemen,YEM,Asia,Kuwait,1
17937,Yemen,YEM,Asia,Lebanon,1
17938,Yemen,YEM,Asia,Qatar,1
17939,Yemen,YEM,Asia,Saudi Arabia,1
17940,Yemen,YEM,Asia,Somalia,1
17941,Yemen,YEM,Asia,Sudan,1
17942,Yemen,YEM,Asia,Turkey,1
17943,Yemen,YEM,Asia,United Arab Emirates,1
17960,Zambia,ZMB,Africa,Angola,1
17961,Zambia,ZMB,Africa,Botswana,1
17962,Zambia,ZMB,Africa,"Congo, Democratic Republic of the",1
17963,Zambia,ZMB,Africa,Ethiopia,1
17964,Zambia,ZMB,Africa,Kenya,1
17965,Zambia,ZMB,Africa,Malawi,1
17966,Zambia,ZMB,Africa,Namibia,1
17967,Zambia,ZMB,Africa,Netherlands,1
17968,Zambia,ZMB,Africa,South Africa,1
17969,Zambia,ZMB,Africa,United Arab Emirates,1
17970,Zambia,ZMB,Africa,Zimbabwe,1
18048,Zimbabwe,ZWE,Africa,Botswana,1
18049,Zimbabwe,ZWE,Africa,Ethiopia,1
18050,Zimbabwe,ZWE,Africa,Kenya,1
