,src,trg,nij,score
4499,Zambia,Angola,1,0.9071338117349093
511,Burkina Faso,Benin,1,0.9055250948966681
552,Cameroon,Benin,1,0.8864300626304802
761,Congo,Benin,1,0.9250106518960375
1097,Equatorial Guinea,Benin,1,0.9516198704103672
1355,Gabon,Benin,1,0.9055250948966681
2451,Mali,Benin,1,0.8991172761664565
2795,Niger,Benin,1,0.9448988377098579
3893,Togo,Benin,1,0.9119763013118917
340,Belgium,Burundi,1,0.9023157894736842
2113,Kenya,Burundi,1,0.9233716475095786
3299,Rwanda,Burundi,1,0.9772428884026259
4061,Uganda,Burundi,1,0.9720646006110869
398,Benin,Cameroon,1,0.8931489629164048
639,Central African Republic,Cameroon,1,0.9850615114235501
641,Chad,Cameroon,1,0.9558441558441558
762,Congo,Cameroon,1,0.9205100956429331
772,"Congo, Democratic Republic of the",Cameroon,1,0.9344894026974951
1098,Equatorial Guinea,Cameroon,1,0.9486737114513695
1356,Gabon,Cameroon,1,0.8999158957106812
3896,Togo,Cameroon,1,0.9067313779278329
1559,Greenland,Iceland,1,0.9876814782226133
524,Burundi,Rwanda,1,0.9815789473684211
769,Congo,Rwanda,1,0.9340753424657534
1365,Gabon,Rwanda,1,0.9168434450572762
3563,South Sudan,Rwanda,1,0.9575389948006933
3831,"Tanzania, United Republic of",Rwanda,1,0.8999158957106812
4068,Uganda,Rwanda,1,0.9055250948966681
811,Côte d'Ivoire,Sierra Leone,1,0.927063339731286
1373,Gambia,Sierra Leone,1,0.9763779527559056
1507,Ghana,Sierra Leone,1,0.908745247148289
2315,Liberia,Sierra Leone,1,0.9763779527559056
2825,Nigeria,Sierra Leone,1,0.8801498127340824
3390,Senegal,Sierra Leone,1,0.905123339658444
392,Belize,El Salvador,1,0.9716343006764129
742,Colombia,El Salvador,1,0.880932556203164
787,Costa Rica,El Salvador,1,0.9332477535301669
848,Cuba,El Salvador,1,0.8758563421216524
1029,Ecuador,El Salvador,1,0.9278856411350545
1590,Guatemala,El Salvador,1,0.9495145631067962
1631,Honduras,El Salvador,1,0.9549978364344439
2790,Nicaragua,El Salvador,1,0.9716343006764129
3002,Peru,El Salvador,1,0.8911678526580159
393,Belize,Guatemala,1,0.978108581436077
745,Colombia,Guatemala,1,0.9071338117349093
788,Costa Rica,Guatemala,1,0.9482535575679172
1089,El Salvador,Guatemala,1,0.939888364104766
1632,Honduras,Guatemala,1,0.9652022618529795
2545,Mexico,Guatemala,1,0.8951342281879194
2791,Nicaragua,Guatemala,1,0.978108581436077
2960,Panama,Guatemala,1,0.8754669987546699
394,Belize,Honduras,1,0.9824484422992541
636,Cayman Islands,Honduras,1,0.9789750328515112
789,Costa Rica,Honduras,1,0.9583875162548765
1090,El Salvador,Honduras,1,0.9516198704103672
1591,Guatemala,Honduras,1,0.9686274509803922
2546,Mexico,Honduras,1,0.9152183128444256
2962,Panama,Honduras,1,0.8991172761664565
401,Benin,Equatorial Guinea,1,0.954574951330305
558,Cameroon,Equatorial Guinea,1,0.9486737114513695
1360,Gabon,Equatorial Guinea,1,0.9575389948006933
2807,Nigeria,Equatorial Guinea,1,0.9055250948966681
404,Benin,Gabon,1,0.9172501591343094
