level_0,index,country_source,country_dest,source_id,dest_id,cnt,airport_id_source,latitude_source,longitude_source,altitude_source,airport_id_dest,latitude_dest,longitude_dest,altitude_dest
213,219,Austria,Tunisia,1613.0,287.0,1,1613,48.110298156738004,16.569700241089002,600,287,36.85100173950195,10.22719955444336,22
214,220,Austria,Turkey,16122.0,19574.0,19,16122,479.4726905091073,155.05390167237877,8517,19574,385.58080367429994,299.0850015310999,4903
215,221,Austria,Ukraine,8065.0,17877.0,10,8065,240.55149078369,82.84850120544502,3000,17877,244.86630249023438,156.91790199279785,2659
216,222,Austria,United Arab Emirates,1613.0,2188.0,2,1613,48.110298156738004,16.569700241089002,600,2188,25.252799987800003,55.3643989563,62
217,223,Austria,United Kingdom,11284.0,3587.0,11,11284,335.41089672761404,101.249200958267,7509,3587,362.03860137346874,-2.8377250286578204,1642
218,224,Austria,United States,4839.0,11341.0,6,4839,144.33089447021402,49.70910072326701,1800,11341,121.56290100000001,-239.13950307,997
219,225,Azerbaijan,Afghanistan,2922.0,2050.0,1,2922,40.46749877929688,50.04669952392578,10,2050,34.565899,69.212303,5877
220,226,Azerbaijan,Austria,2922.0,1613.0,2,2922,40.46749877929688,50.04669952392578,10,1613,48.110298156738004,16.569700241089002,600
221,228,Azerbaijan,Belarus,2922.0,2954.0,1,2922,40.46749877929688,50.04669952392578,10,2954,53.882499694824,28.030700683594,670
222,229,Azerbaijan,China,5844.0,6763.0,2,5844,80.93499755859376,100.09339904785156,20,6763,83.98720169067384,204.05919647216797,2241
223,230,Azerbaijan,Czech Republic,2922.0,1587.0,2,2922,40.46749877929688,50.04669952392578,10,1587,50.1008,14.26,1247
224,231,Azerbaijan,France,2922.0,1382.0,2,2922,40.46749877929688,50.04669952392578,10,1382,49.012798,2.55,392
225,232,Azerbaijan,Georgia,2922.0,3973.0,2,2922,40.46749877929688,50.04669952392578,10,3973,41.6692008972,44.95470047,1624
226,233,Azerbaijan,Germany,2922.0,340.0,3,2922,40.46749877929688,50.04669952392578,10,340,50.033333,8.570556,364
227,234,Azerbaijan,Hungary,2922.0,1489.0,1,2922,40.46749877929688,50.04669952392578,10,1489,47.429759999999995,19.261093,495
228,235,Azerbaijan,Iran,5844.0,6492.0,3,5844,80.93499755859376,100.09339904785156,20,6492,73.54999923706055,97.38719940185547,7764
229,236,Azerbaijan,Israel,2922.0,1590.0,1,2922,40.46749877929688,50.04669952392578,10,1590,32.011398315429695,34.88669967651367,135
230,237,Azerbaijan,Italy,5844.0,3079.0,4,5844,80.93499755859376,100.09339904785156,20,3079,87.43087779999999,20.9669989,781
231,238,Azerbaijan,Kazakhstan,8766.0,10185.0,4,8766,121.40249633789065,150.14009857177734,30,10185,138.23440191040038,199.5993995126953,3472
232,239,Azerbaijan,Latvia,2922.0,3953.0,2,2922,40.46749877929688,50.04669952392578,10,3953,56.92359924316406,23.971099853515625,36
233,240,Azerbaijan,Qatar,2922.0,11051.0,2,2922,40.46749877929688,50.04669952392578,10,11051,25.273056,51.608056,13
234,241,Azerbaijan,Russia,67721.0,55253.0,21,67721,604.4698554766001,738.4506973267461,3261,55253,834.251594360351,740.1333076467288,7736
235,242,Azerbaijan,Turkey,14855.0,9401.0,6,14855,162.14019775390625,196.45769882202148,1113,9401,162.9804988809,119.93349840089999,3763
236,243,Azerbaijan,Turkmenistan,2922.0,2976.0,2,2922,40.46749877929688,50.04669952392578,10,2976,37.986801,58.361000000000004,692
237,244,Azerbaijan,Ukraine,2922.0,2939.0,3,2922,40.46749877929688,50.04669952392578,10,2939,50.34500122070313,30.89469909667969,427
238,245,Azerbaijan,United Arab Emirates,2922.0,2188.0,2,2922,40.46749877929688,50.04669952392578,10,2188,25.252799987800003,55.3643989563,62
239,246,Azerbaijan,United Kingdom,2922.0,507.0,2,2922,40.46749877929688,50.04669952392578,10,507,51.4706,-0.461941,83
240,247,Azerbaijan,Uzbekistan,2922.0,2983.0,1,2922,40.46749877929688,50.04669952392578,10,2983,41.257900238000005,69.2811965942,1417
241,249,Bahamas,Canada,3894.0,386.0,3,3894,48.6015987396,-153.34420013429997,25,386,87.3544006348,-159.26119995119998,1138
242,250,Bahamas,Cayman Islands,1953.0,1926.0,1,1953,25.0389995575,-77.46620178219999,16,1926,19.292800903299998,-81.3576965332,8
243,251,Bahamas,Cuba,1953.0,1909.0,2,1953,25.0389995575,-77.46620178219999,16,1909,22.989200592041016,-82.40910339355469,210
244,252,Bahamas,Jamaica,1953.0,1779.0,1,1953,25.0389995575,-77.46620178219999,16,1779,17.935699462890625,-76.7874984741211,10
245,253,Bahamas,Panama,1953.0,1871.0,1,1953,25.0389995575,-77.46620178219999,16,1871,9.0713596344,-79.3834991455,135
246,254,Bahamas,Turks and Caicos Islands,3909.0,3508.0,4,3909,49.10229873657715,-151.9902038573953,40,3508,43.54719924926758,-144.53179931640625,30
247,255,Bahamas,United Kingdom,1953.0,507.0,1,1953,25.0389995575,-77.46620178219999,16,507,51.4706,-0.461941,83
248,256,Bahamas,United States,77853.0,146185.0,72,77853,1021.1149929350775,-3098.3326685032953,483,146185,1281.9621940439795,-3231.930120633751,9039
249,257,Bahrain,Cyprus,2057.0,1197.0,1,2057,26.27079963684082,50.63359832763672,6,1197,34.875099182128906,33.62490081787109,8
250,258,Bahrain,Egypt,2057.0,1128.0,2,2057,26.27079963684082,50.63359832763672,6,1128,30.12190055847168,31.40559959411621,382
251,259,Bahrain,Ethiopia,2057.0,1107.0,1,2057,26.27079963684082,50.63359832763672,6,1107,8.97789001465,38.7993011475,7630
252,260,Bahrain,France,2057.0,1382.0,1,2057,26.27079963684082,50.63359832763672,6,1382,49.012798,2.55,392
253,261,Bahrain,Germany,2057.0,340.0,1,2057,26.27079963684082,50.63359832763672,6,340,50.033333,8.570556,364
254,262,Bahrain,India,12342.0,18666.0,7,12342,157.62479782104492,303.8015899658203,36,18666,92.24062429040406,458.35239422124846,1250
255,263,Bahrain,Iran,4114.0,8661.0,3,4114,52.54159927368164,101.26719665527344,12,8661,71.65129852294922,110.79319763183594,6568
256,264,Bahrain,Iraq,4114.0,11620.0,2,4114,52.54159927368164,101.26719665527344,12,11620,65.25235376290001,88.6389170671,217
257,265,Bahrain,Jordan,2057.0,2170.0,2,2057,26.27079963684082,50.63359832763672,6,2170,31.7226009369,35.9931983948,2395
258,266,Bahrain,Kuwait,2057.0,2176.0,4,2057,26.27079963684082,50.63359832763672,6,2176,29.226600646972656,47.96889877319336,206
259,267,Bahrain,Lebanon,2057.0,2177.0,1,2057,26.27079963684082,50.63359832763672,6,2177,33.820899963378906,35.488399505615234,87
260,268,Bahrain,Oman,2057.0,2194.0,3,2057,26.27079963684082,50.63359832763672,6,2194,23.593299865722656,58.284400939941406,48
261,269,Bahrain,Pakistan,10285.0,15631.0,6,10285,131.3539981842041,253.1679916381836,30,15631,156.5742568155389,360.5420908628305,4475
262,270,Bahrain,Philippines,2057.0,2397.0,2,2057,26.27079963684082,50.63359832763672,6,2397,14.5086,121.019997,75
263,271,Bahrain,Qatar,2057.0,11051.0,10,2057,26.27079963684082,50.63359832763672,6,11051,25.273056,51.608056,13
264,272,Bahrain,Saudi Arabia,8228.0,8292.0,8,8228,105.08319854736328,202.53439331054688,24,8292,97.66180058288575,175.35830328686524,4320
265,273,Bahrain,Sri Lanka,2057.0,3024.0,2,2057,26.27079963684082,50.63359832763672,6,3024,7.180759906768799,79.88410186767578,30
266,274,Bahrain,Sudan,2057.0,1175.0,1,2057,26.27079963684082,50.63359832763672,6,1175,15.589500427246096,32.55319976806641,1265
267,275,Bahrain,Thailand,2057.0,3885.0,3,2057,26.27079963684082,50.63359832763672,6,3885,13.681099891662598,100.74700164794922,5
268,276,Bahrain,Turkey,2057.0,1701.0,2,2057,26.27079963684082,50.63359832763672,6,1701,40.976898,28.8146,163
269,277,Bahrain,United Arab Emirates,8228.0,14634.0,16,8228,105.08319854736328,202.53439331054688,24,14634,99.91075648218477,220.69408858496212,375
270,278,Bahrain,United Kingdom,2057.0,507.0,4,2057,26.27079963684082,50.63359832763672,6,507,51.4706,-0.461941,83
271,279,Bahrain,Yemen,2057.0,3980.0,2,2057,26.27079963684082,50.63359832763672,6,3980,15.476300239562988,44.21969985961914,7216
272,281,Bangladesh,Bhutan,3076.0,3155.0,1,3076,23.843347,90.39778299999999,30,3155,27.403200149499998,89.42459869380001,7332
273,282,Bangladesh,Burma,3076.0,3239.0,1,3076,23.843347,90.39778299999999,30,3239,16.907300949099998,96.1332015991,109
274,283,Bangladesh,China,6152.0,6752.0,2,6152,47.686694,180.79556599999998,60,6752,48.49434514157714,216.22817030107421,6953
275,284,Bangladesh,Hong Kong,3076.0,3077.0,3,3076,23.843347,90.39778299999999,30,3077,22.308901000000002,113.915001,28
276,285,Bangladesh,India,15373.0,15320.0,12,15373,117.62298745678711,453.40443308642574,132,15320,105.9546034850871,407.03369939795783,900
277,286,Bangladesh,Italy,3076.0,1555.0,1,3076,23.843347,90.39778299999999,30,1555,41.800277799999996,12.238888900000001,13
278,287,Bangladesh,Kuwait,3076.0,2176.0,2,3076,23.843347,90.39778299999999,30,2176,29.226600646972656,47.96889877319336,206
279,288,Bangladesh,Malaysia,6145.0,6608.0,6,6145,46.09294645678711,182.21108408642579,42,6608,5.491159915923999,203.41999816893997,138
280,289,Bangladesh,Nepal,3076.0,3125.0,4,3076,23.843347,90.39778299999999,30,3125,27.6966,85.3591,4390
281,290,Bangladesh,Oman,6145.0,4388.0,5,6145,46.09294645678711,182.21108408642579,42,4388,47.18659973144531,116.56880187988281,96
282,291,Bangladesh,Pakistan,3076.0,2206.0,1,3076,23.843347,90.39778299999999,30,2206,24.9065,67.160797,100
283,292,Bangladesh,Qatar,3076.0,11051.0,2,3076,23.843347,90.39778299999999,30,11051,25.273056,51.608056,13
284,293,Bangladesh,Saudi Arabia,12297.0,8290.0,7,12297,93.77964045678712,363.0066500864258,102,8290,94.78800058288574,174.80970428686524,2217
285,294,Bangladesh,Singapore,3076.0,3316.0,4,3076,23.843347,90.39778299999999,30,3316,1.35019,103.994003,22
286,295,Bangladesh,Sri Lanka,3076.0,3024.0,2,3076,23.843347,90.39778299999999,30,3024,7.180759906768799,79.88410186767578,30
287,296,Bangladesh,Thailand,6145.0,7770.0,7,6145,46.09294645678711,182.21108408642579,42,7770,27.362199783325195,201.49400329589844,10
288,297,Bangladesh,Turkey,3076.0,1701.0,1,3076,23.843347,90.39778299999999,30,1701,40.976898,28.8146,163
289,298,Bangladesh,United Arab Emirates,21504.0,21192.0,9,21504,160.52843882714842,638.4465533457031,138,21192,174.92515696436953,386.2267881699242,636
290,299,Bangladesh,United Kingdom,3076.0,507.0,1,3076,23.843347,90.39778299999999,30,507,51.4706,-0.461941,83
291,300,Barbados,Antigua and Barbuda,2875.0,2874.0,2,2875,13.0746002197,-59.492500305200004,169,2874,17.1367,-61.792702,62
292,301,Barbados,Brazil,2875.0,2564.0,1,2875,13.0746002197,-59.492500305200004,169,2564,-23.435556411743164,-46.47305679321289,2459
293,302,Barbados,Canada,2875.0,193.0,2,2875,13.0746002197,-59.492500305200004,169,193,43.6772003174,-79.63059997559999,569
294,303,Barbados,Dominica,2875.0,2877.0,1,2875,13.0746002197,-59.492500305200004,169,2877,15.547,-61.299999,73
295,304,Barbados,Germany,2875.0,340.0,1,2875,13.0746002197,-59.492500305200004,169,340,50.033333,8.570556,364
296,305,Barbados,Grenada,2875.0,2882.0,1,2875,13.0746002197,-59.492500305200004,169,2882,12.004199981689453,-61.78620147705078,41
297,306,Barbados,Guyana,2875.0,4306.0,1,2875,13.0746002197,-59.492500305200004,169,4306,6.80628,-58.1059,10
298,307,Barbados,Jamaica,2875.0,1779.0,1,2875,13.0746002197,-59.492500305200004,169,1779,17.935699462890625,-76.7874984741211,10
299,308,Barbados,Martinique,2875.0,2878.0,1,2875,13.0746002197,-59.492500305200004,169,2878,14.590999603271484,-61.00320053100586,16
300,309,Barbados,Netherlands Antilles,2875.0,2899.0,1,2875,13.0746002197,-59.492500305200004,169,2899,18.0410003662,-63.108898162799996,13
301,310,Barbados,Saint Lucia,2875.0,2893.0,1,2875,13.0746002197,-59.492500305200004,169,2893,14.0202,-60.992901,22
302,311,Barbados,Saint Vincent and the Grenadines,2875.0,2907.0,1,2875,13.0746002197,-59.492500305200004,169,2907,13.156695000000001,-61.149944999999995,136
303,312,Barbados,Trinidad and Tobago,2875.0,2902.0,1,2875,13.0746002197,-59.492500305200004,169,2902,10.595399856567383,-61.33720016479492,58
304,313,Barbados,United Kingdom,5750.0,980.0,5,5750,26.1492004394,-118.98500061040001,338,980,104.50180073046874,-2.4652280274658205,459
305,314,Barbados,United States,5750.0,7373.0,3,5750,26.1492004394,-118.98500061040001,338,7373,66.43300056918457,-154.0695037876953,21
306,315,Belarus,Armenia,2954.0,3964.0,1,2954,53.882499694824,28.030700683594,670,3964,40.1473007202,44.3959007263,2838
307,316,Belarus,Austria,2954.0,1613.0,2,2954,53.882499694824,28.030700683594,670,1613,48.110298156738004,16.569700241089002,600
308,317,Belarus,Azerbaijan,2954.0,2922.0,1,2954,53.882499694824,28.030700683594,670,2922,40.46749877929688,50.04669952392578,10
309,318,Belarus,Cyprus,2954.0,1197.0,1,2954,53.882499694824,28.030700683594,670,1197,34.875099182128906,33.62490081787109,8
310,319,Belarus,Czech Republic,2954.0,1587.0,2,2954,53.882499694824,28.030700683594,670,1587,50.1008,14.26,1247
311,320,Belarus,Finland,2954.0,421.0,2,2954,53.882499694824,28.030700683594,670,421,60.317199707031,24.963300704956,179
312,321,Belarus,France,5908.0,2736.0,2,5908,107.764999389648,56.061401367188,1340,2736,92.6711994893,9.76586990356,404
313,322,Belarus,Georgia,8862.0,11916.0,3,8862,161.647499084472,84.09210205078199,2010,11916,125.4561996459,129.03700256349998,1952
314,323,Belarus,Germany,8862.0,1029.0,4,8862,161.647499084472,84.09210205078199,2010,1029,154.874435532,31.77813557458,704
315,324,Belarus,Hungary,2954.0,1489.0,1,2954,53.882499694824,28.030700683594,670,1489,47.429759999999995,19.261093,495
316,325,Belarus,Iran,2954.0,4330.0,1,2954,53.882499694824,28.030700683594,670,4330,35.416099548339844,51.152198791503906,3305
317,326,Belarus,Israel,2954.0,1590.0,1,2954,53.882499694824,28.030700683594,670,1590,32.011398315429695,34.88669967651367,135
318,327,Belarus,Italy,5908.0,3079.0,2,5908,107.764999389648,56.061401367188,1340,3079,87.43087779999999,20.9669989,781
319,328,Belarus,Kazakhstan,2954.0,2910.0,1,2954,53.882499694824,28.030700683594,670,2910,51.02220153808594,71.46690368652344,1165
320,329,Belarus,Latvia,2954.0,3953.0,2,2954,53.882499694824,28.030700683594,670,3953,56.92359924316406,23.971099853515625,36
321,330,Belarus,Lebanon,2954.0,2177.0,1,2954,53.882499694824,28.030700683594,670,2177,33.820899963378906,35.488399505615234,87
322,331,Belarus,Lithuania,2954.0,3959.0,1,2954,53.882499694824,28.030700683594,670,3959,54.634102,25.285801,648
323,332,Belarus,Netherlands,2954.0,580.0,1,2954,53.882499694824,28.030700683594,670,580,52.308601,4.76389,-11
324,333,Belarus,Poland,2954.0,679.0,2,2954,53.882499694824,28.030700683594,670,679,52.1656990051,20.9671001434,362
325,334,Belarus,Russia,23632.0,24807.0,12,23632,431.059997558592,224.24560546875202,5360,24807,424.8042987905264,316.27010098571736,2778
326,335,Belarus,Spain,2954.0,1218.0,1,2954,53.882499694824,28.030700683594,670,1218,41.2971,2.0784599999999998,12
327,336,Belarus,Sweden,2954.0,737.0,1,2954,53.882499694824,28.030700683594,670,737,59.651901245116996,17.918600082397,137
328,337,Belarus,Switzerland,2954.0,1665.0,1,2954,53.882499694824,28.030700683594,670,1665,46.23809814453125,6.108950138092041,1411
329,338,Belarus,Turkey,2954.0,1701.0,2,2954,53.882499694824,28.030700683594,670,1701,40.976898,28.8146,163
330,339,Belarus,Turkmenistan,2954.0,2976.0,1,2954,53.882499694824,28.030700683594,670,2976,37.986801,58.361000000000004,692
331,340,Belarus,Ukraine,2954.0,2939.0,2,2954,53.882499694824,28.030700683594,670,2939,50.34500122070313,30.89469909667969,427
332,341,Belarus,United Arab Emirates,2954.0,2179.0,2,2954,53.882499694824,28.030700683594,670,2179,24.433000564575195,54.651100158691406,88
333,342,Belarus,United Kingdom,2954.0,502.0,1,2954,53.882499694824,28.030700683594,670,502,51.148102,-0.190278,202
334,343,Belgium,Algeria,302.0,210.0,1,302,50.9014015198,4.48443984985,184,210,36.691001892089844,3.215409994125366,82
335,344,Belgium,Angola,302.0,951.0,4,302,50.9014015198,4.48443984985,184,951,-8.858369999999999,13.2312,243
336,345,Belgium,Austria,302.0,1613.0,2,302,50.9014015198,4.48443984985,184,1613,48.110298156738004,16.569700241089002,600
337,347,Belgium,Benin,302.0,245.0,4,302,50.9014015198,4.48443984985,184,245,6.357230186462402,2.384350061416626,19
338,348,Belgium,Bulgaria,1210.0,4775.0,4,1210,203.16340655940002,17.907139549550003,1166,4775,171.19508699243164,102.16317182312011,3849
339,349,Belgium,Burkina Faso,302.0,246.0,4,302,50.9014015198,4.48443984985,184,246,12.3532,-1.51242,1037
340,350,Belgium,Burundi,302.0,1120.0,4,302,50.9014015198,4.48443984985,184,1120,-3.3240199089050293,29.318500518798828,2582
341,351,Belgium,Cameroon,604.0,5058.0,9,604,101.8028030396,8.9688796997,368,5058,7.728640079494043,21.272779464719626,2311
342,352,Belgium,Canada,604.0,339.0,7,604,101.8028030396,8.9688796997,368,339,89.1478004456,-153.3713989258,687
343,353,Belgium,China,302.0,3364.0,2,302,50.9014015198,4.48443984985,184,3364,40.0801010131836,116.58499908447266,116
344,354,Belgium,Congo (Kinshasa),302.0,1020.0,1,302,50.9014015198,4.48443984985,184,1020,-4.38575,15.4446,1027
345,355,Belgium,Cote d'Ivoire,302.0,253.0,3,302,50.9014015198,4.48443984985,184,253,5.261390209197998,-3.9262900352478023,21
346,356,Belgium,Croatia,1212.0,4820.0,5,1212,202.72120703960002,17.8765196997,1596,4820,177.3061024973258,63.60590009609619,1443
347,357,Belgium,Cyprus,606.0,2396.0,2,606,101.36060351980001,8.938259849849999,798,2396,69.43599700927734,64.97139739990234,82
348,358,Belgium,Czech Republic,302.0,1587.0,4,302,50.9014015198,4.48443984985,184,1587,50.1008,14.26,1247
349,359,Belgium,Denmark,604.0,1217.0,5,604,101.8028030396,8.9688796997,368,1217,111.358200073289,21.807780265809,264
350,360,Belgium,Egypt,302.0,1128.0,2,302,50.9014015198,4.48443984985,184,1128,30.12190055847168,31.40559959411621,382
351,361,Belgium,Estonia,302.0,415.0,2,302,50.9014015198,4.48443984985,184,415,59.41329956049999,24.8327999115,131
352,362,Belgium,Finland,302.0,421.0,1,302,50.9014015198,4.48443984985,184,421,60.317199707031,24.963300704956,179
353,363,Belgium,France,7593.0,38651.0,37,7593,1266.8788434602316,114.65051876399934,10755,38651,1116.2848585105612,92.54905202212254,8553
354,364,Belgium,Germany,2114.0,2418.0,15,2114,356.30981063859997,31.391078948949996,1288,2418,358.108238587928,76.0621253939169,3642
355,365,Belgium,Greece,4858.0,25965.0,20,4858,811.241227320021,73.48487907589958,6474,25965,597.5686945312547,386.6601004730178,2533
356,366,Belgium,Hungary,606.0,2978.0,3,606,101.36060351980001,8.938259849849999,798,2978,94.85951999999999,38.522186,990
357,367,Belgium,Iceland,302.0,16.0,1,302,50.9014015198,4.48443984985,184,16,63.985000610352,-22.605600357055998,171
358,368,Belgium,India,604.0,6090.0,4,604,101.8028030396,8.9688796997,368,6090,47.655199340799996,149.97100103370002,816
359,369,Belgium,Ireland,908.0,1794.0,3,908,152.2620050396,13.422699699699999,982,1794,158.68389896435548,-21.031249848022462,986
360,370,Belgium,Israel,302.0,1590.0,2,302,50.9014015198,4.48443984985,184,1590,32.011398315429695,34.88669967651367,135
361,371,Belgium,Italy,8794.0,54997.0,44,8794,1468.1810527178,129.4975983483499,13076,54997,1235.5226808000004,348.9626009,7095
362,372,Belgium,Latvia,302.0,3953.0,2,302,50.9014015198,4.48443984985,184,3953,56.92359924316406,23.971099853515625,36
363,373,Belgium,Lebanon,302.0,2177.0,1,302,50.9014015198,4.48443984985,184,2177,33.820899963378906,35.488399505615234,87
364,374,Belgium,Lithuania,606.0,7918.0,5,606,101.36060351980001,8.938259849849999,798,7918,109.268204,50.571602,1296
