,src,iso_code,region,trg,weights,days_since_100_cases_in_China_2019
1379,Belgium,BEL,Europe,"Congo, Democratic Republic of the",1.0,47 days 00:00:00.000000000
1380,Belgium,BEL,Europe,Côte d'Ivoire,1.0,47 days 00:00:00.000000000
1381,Belgium,BEL,Europe,Croatia,1.0,47 days 00:00:00.000000000
1382,Belgium,BEL,Europe,Cyprus,1.0,47 days 00:00:00.000000000
1383,Belgium,BEL,Europe,Czechia,1.0,47 days 00:00:00.000000000
1384,Belgium,BEL,Europe,Denmark,1.0,47 days 00:00:00.000000000
1385,Belgium,BEL,Europe,Egypt,1.0,47 days 00:00:00.000000000
1386,Belgium,BEL,Europe,Estonia,1.0,47 days 00:00:00.000000000
1387,Belgium,BEL,Europe,Finland,1.0,47 days 00:00:00.000000000
1388,Belgium,BEL,Europe,France,1.0,47 days 00:00:00.000000000
1389,Belgium,BEL,Europe,Germany,1.0,47 days 00:00:00.000000000
1390,Belgium,BEL,Europe,Greece,1.0,47 days 00:00:00.000000000
1391,Belgium,BEL,Europe,Hungary,1.0,47 days 00:00:00.000000000
1392,Belgium,BEL,Europe,Iceland,1.0,47 days 00:00:00.000000000
1393,Belgium,BEL,Europe,India,1.0,47 days 00:00:00.000000000
1394,Belgium,BEL,Europe,Ireland,1.0,47 days 00:00:00.000000000
1395,Belgium,BEL,Europe,Israel,1.0,47 days 00:00:00.000000000
1396,Belgium,BEL,Europe,Italy,1.0,47 days 00:00:00.000000000
1397,Belgium,BEL,Europe,Latvia,1.0,47 days 00:00:00.000000000
1398,Belgium,BEL,Europe,Lebanon,1.0,47 days 00:00:00.000000000
1399,Belgium,BEL,Europe,Lithuania,1.0,47 days 00:00:00.000000000
1400,Belgium,BEL,Europe,North Macedonia,1.0,47 days 00:00:00.000000000
1401,Belgium,BEL,Europe,Malta,1.0,47 days 00:00:00.000000000
1402,Belgium,BEL,Europe,Montenegro,1.0,47 days 00:00:00.000000000
1403,Belgium,BEL,Europe,Morocco,1.0,47 days 00:00:00.000000000
1404,Belgium,BEL,Europe,Netherlands,1.0,47 days 00:00:00.000000000
1405,Belgium,BEL,Europe,Norway,1.0,47 days 00:00:00.000000000
1406,Belgium,BEL,Europe,Poland,1.0,47 days 00:00:00.000000000
1407,Belgium,BEL,Europe,Portugal,1.0,47 days 00:00:00.000000000
1408,Belgium,BEL,Europe,Qatar,1.0,47 days 00:00:00.000000000
1409,Belgium,BEL,Europe,Romania,1.0,47 days 00:00:00.000000000
1410,Belgium,BEL,Europe,Russian Federation,1.0,47 days 00:00:00.000000000
1411,Belgium,BEL,Europe,Rwanda,1.0,47 days 00:00:00.000000000
1412,Belgium,BEL,Europe,Senegal,1.0,47 days 00:00:00.000000000
1413,Belgium,BEL,Europe,Serbia,1.0,47 days 00:00:00.000000000
1414,Belgium,BEL,Europe,Sierra Leone,1.0,47 days 00:00:00.000000000
1415,Belgium,BEL,Europe,Slovakia,1.0,47 days 00:00:00.000000000
1416,Belgium,BEL,Europe,Slovenia,1.0,47 days 00:00:00.000000000
1417,Belgium,BEL,Europe,Spain,1.0,47 days 00:00:00.000000000
1418,Belgium,BEL,Europe,Sweden,1.0,47 days 00:00:00.000000000
1419,Belgium,BEL,Europe,Switzerland,1.0,47 days 00:00:00.000000000
1420,Belgium,BEL,Europe,Thailand,1.0,47 days 00:00:00.000000000
1421,Belgium,BEL,Europe,Tunisia,1.0,47 days 00:00:00.000000000
1422,Belgium,BEL,Europe,Turkey,1.0,47 days 00:00:00.000000000
1423,Belgium,BEL,Europe,Ukraine,1.0,47 days 00:00:00.000000000
1424,Belgium,BEL,Europe,United Arab Emirates,1.0,47 days 00:00:00.000000000
1425,Belgium,BEL,Europe,United Kingdom of Great Britain and Northern Ireland,1.0,47 days 00:00:00.000000000
1426,Belgium,BEL,Europe,United States of America,1.0,47 days 00:00:00.000000000
1601,Belize,BLZ,Americas,El Salvador,1.0,999 days 00:00:00.000000000
1602,Belize,BLZ,Americas,Guatemala,1.0,999 days 00:00:00.000000000
1603,Belize,BLZ,Americas,Honduras,1.0,999 days 00:00:00.000000000
1604,Belize,BLZ,Americas,Mexico,1.0,999 days 00:00:00.000000000
1605,Belize,BLZ,Americas,United States of America,1.0,999 days 00:00:00.000000000
1611,Benin,BEN,Africa,Burkina Faso,1.0,110 days 00:00:00.000000000
1612,Benin,BEN,Africa,Cameroon,1.0,110 days 00:00:00.000000000
1613,Benin,BEN,Africa,Congo,1.0,110 days 00:00:00.000000000
1614,Benin,BEN,Africa,Côte d'Ivoire,1.0,110 days 00:00:00.000000000
1615,Benin,BEN,Africa,Equatorial Guinea,1.0,110 days 00:00:00.000000000
1616,Benin,BEN,Africa,Ethiopia,1.0,110 days 00:00:00.000000000
1617,Benin,BEN,Africa,France,1.0,110 days 00:00:00.000000000
1618,Benin,BEN,Africa,Gabon,1.0,110 days 00:00:00.000000000
1619,Benin,BEN,Africa,Ghana,1.0,110 days 00:00:00.000000000
1620,Benin,BEN,Africa,Kenya,1.0,110 days 00:00:00.000000000
1621,Benin,BEN,Africa,Mali,1.0,110 days 00:00:00.000000000
1622,Benin,BEN,Africa,Niger,1.0,110 days 00:00:00.000000000
1623,Benin,BEN,Africa,Nigeria,1.0,110 days 00:00:00.000000000
1624,Benin,BEN,Africa,Senegal,1.0,110 days 00:00:00.000000000
1625,Benin,BEN,Africa,Togo,1.0,110 days 00:00:00.000000000
1671,Bermuda,BMU,Americas,Canada,1.0,100 days 00:00:00.000000000
1672,Bermuda,BMU,Americas,United Kingdom of Great Britain and Northern Ireland,1.0,100 days 00:00:00.000000000
1673,Bermuda,BMU,Americas,United States of America,1.0,100 days 00:00:00.000000000
1674,Bhutan,BTN,Asia,Bangladesh,1.0,999 days 00:00:00.000000000
1675,Bhutan,BTN,Asia,India,1.0,999 days 00:00:00.000000000
1676,Bhutan,BTN,Asia,Nepal,1.0,999 days 00:00:00.000000000
1680,Bolivia,BOL,Americas,Argentina,1.0,73 days 00:00:00.000000000
1681,Bolivia,BOL,Americas,Brazil,1.0,73 days 00:00:00.000000000
1682,Bolivia,BOL,Americas,Chile,1.0,73 days 00:00:00.000000000
1683,Bolivia,BOL,Americas,Colombia,1.0,73 days 00:00:00.000000000
1684,Bolivia,BOL,Americas,Panama,1.0,73 days 00:00:00.000000000
1685,Bolivia,BOL,Americas,Paraguay,1.0,73 days 00:00:00.000000000
1686,Bolivia,BOL,Americas,Peru,1.0,73 days 00:00:00.000000000
1687,Bolivia,BOL,Americas,Spain,1.0,73 days 00:00:00.000000000
1688,Bolivia,BOL,Americas,United States of America,1.0,73 days 00:00:00.000000000
1725,Bosnia and Herzegovina,BIH,Europe,Austria,1.0,65 days 00:00:00.000000000
1726,Bosnia and Herzegovina,BIH,Europe,Croatia,1.0,65 days 00:00:00.000000000
1727,Bosnia and Herzegovina,BIH,Europe,Denmark,1.0,65 days 00:00:00.000000000
1728,Bosnia and Herzegovina,BIH,Europe,Germany,1.0,65 days 00:00:00.000000000
1729,Bosnia and Herzegovina,BIH,Europe,Italy,1.0,65 days 00:00:00.000000000
1730,Bosnia and Herzegovina,BIH,Europe,Serbia,1.0,65 days 00:00:00.000000000
1731,Bosnia and Herzegovina,BIH,Europe,Slovenia,1.0,65 days 00:00:00.000000000
1732,Bosnia and Herzegovina,BIH,Europe,Sweden,1.0,65 days 00:00:00.000000000
1733,Bosnia and Herzegovina,BIH,Europe,Switzerland,1.0,65 days 00:00:00.000000000
1734,Bosnia and Herzegovina,BIH,Europe,Turkey,1.0,65 days 00:00:00.000000000
1755,Botswana,BWA,Africa,Kenya,1.0,161 days 00:00:00.000000000
1756,Botswana,BWA,Africa,Namibia,1.0,161 days 00:00:00.000000000
1757,Botswana,BWA,Africa,South Africa,1.0,161 days 00:00:00.000000000
1758,Botswana,BWA,Africa,Zambia,1.0,161 days 00:00:00.000000000
1759,Botswana,BWA,Africa,Zimbabwe,1.0,161 days 00:00:00.000000000
1775,Brazil,BRA,Americas,Angola,1.0,57 days 00:00:00.000000000
1776,Brazil,BRA,Americas,Argentina,1.0,57 days 00:00:00.000000000
1777,Brazil,BRA,Americas,Barbados,1.0,57 days 00:00:00.000000000
1778,Brazil,BRA,Americas,Bolivia,1.0,57 days 00:00:00.000000000
1779,Brazil,BRA,Americas,Canada,1.0,57 days 00:00:00.000000000
1780,Brazil,BRA,Americas,Cabo Verde,1.0,57 days 00:00:00.000000000
1781,Brazil,BRA,Americas,Chile,1.0,57 days 00:00:00.000000000
1782,Brazil,BRA,Americas,Colombia,1.0,57 days 00:00:00.000000000
1783,Brazil,BRA,Americas,Dominican Republic,1.0,57 days 00:00:00.000000000
1784,Brazil,BRA,Americas,Ecuador,1.0,57 days 00:00:00.000000000
1785,Brazil,BRA,Americas,France,1.0,57 days 00:00:00.000000000
1786,Brazil,BRA,Americas,French Guiana,1.0,57 days 00:00:00.000000000
1787,Brazil,BRA,Americas,Germany,1.0,57 days 00:00:00.000000000
1788,Brazil,BRA,Americas,Italy,1.0,57 days 00:00:00.000000000
1789,Brazil,BRA,Americas,Mexico,1.0,57 days 00:00:00.000000000
1790,Brazil,BRA,Americas,Morocco,1.0,57 days 00:00:00.000000000
1791,Brazil,BRA,Americas,Netherlands,1.0,57 days 00:00:00.000000000
1792,Brazil,BRA,Americas,Panama,1.0,57 days 00:00:00.000000000
1793,Brazil,BRA,Americas,Paraguay,1.0,57 days 00:00:00.000000000
1794,Brazil,BRA,Americas,Peru,1.0,57 days 00:00:00.000000000
1795,Brazil,BRA,Americas,Portugal,1.0,57 days 00:00:00.000000000
1796,Brazil,BRA,Americas,Qatar,1.0,57 days 00:00:00.000000000
1797,Brazil,BRA,Americas,South Africa,1.0,57 days 00:00:00.000000000
1798,Brazil,BRA,Americas,Spain,1.0,57 days 00:00:00.000000000
1799,Brazil,BRA,Americas,Suriname,1.0,57 days 00:00:00.000000000
1800,Brazil,BRA,Americas,Switzerland,1.0,57 days 00:00:00.000000000
1801,Brazil,BRA,Americas,Togo,1.0,57 days 00:00:00.000000000
1802,Brazil,BRA,Americas,Turkey,1.0,57 days 00:00:00.000000000
1803,Brazil,BRA,Americas,United Arab Emirates,1.0,57 days 00:00:00.000000000
1804,Brazil,BRA,Americas,United Kingdom of Great Britain and Northern Ireland,1.0,57 days 00:00:00.000000000
1805,Brazil,BRA,Americas,United States of America,1.0,57 days 00:00:00.000000000
1806,Brazil,BRA,Americas,Uruguay,1.0,57 days 00:00:00.000000000
1807,Brazil,BRA,Americas,Venezuela (Bolivarian Republic of),1.0,57 days 00:00:00.000000000
2105,Brunei,BRN,Asia,Australia,1.0,67 days 00:00:00.000000000
2106,Brunei,BRN,Asia,China,1.0,67 days 00:00:00.000000000
2107,Brunei,BRN,Asia,Hong Kong,1.0,67 days 00:00:00.000000000
2108,Brunei,BRN,Asia,Indonesia,1.0,67 days 00:00:00.000000000
2109,Brunei,BRN,Asia,Malaysia,1.0,67 days 00:00:00.000000000
2110,Brunei,BRN,Asia,Philippines,1.0,67 days 00:00:00.000000000
2111,Brunei,BRN,Asia,Saudi Arabia,1.0,67 days 00:00:00.000000000
2112,Brunei,BRN,Asia,Singapore,1.0,67 days 00:00:00.000000000
2113,Brunei,BRN,Asia,Thailand,1.0,67 days 00:00:00.000000000
2114,Brunei,BRN,Asia,United Arab Emirates,1.0,67 days 00:00:00.000000000
2115,Bulgaria,BGR,Europe,Austria,1.0,62 days 00:00:00.000000000
2116,Bulgaria,BGR,Europe,Belgium,1.0,62 days 00:00:00.000000000
2117,Bulgaria,BGR,Europe,Cyprus,1.0,62 days 00:00:00.000000000
2118,Bulgaria,BGR,Europe,Czechia,1.0,62 days 00:00:00.000000000
2119,Bulgaria,BGR,Europe,Denmark,1.0,62 days 00:00:00.000000000
2120,Bulgaria,BGR,Europe,Finland,1.0,62 days 00:00:00.000000000
2121,Bulgaria,BGR,Europe,France,1.0,62 days 00:00:00.000000000
2122,Bulgaria,BGR,Europe,Germany,1.0,62 days 00:00:00.000000000
2123,Bulgaria,BGR,Europe,Greece,1.0,62 days 00:00:00.000000000
2124,Bulgaria,BGR,Europe,Ireland,1.0,62 days 00:00:00.000000000
2125,Bulgaria,BGR,Europe,Israel,1.0,62 days 00:00:00.000000000
2126,Bulgaria,BGR,Europe,Italy,1.0,62 days 00:00:00.000000000
2127,Bulgaria,BGR,Europe,Luxembourg,1.0,62 days 00:00:00.000000000
2128,Bulgaria,BGR,Europe,Netherlands,1.0,62 days 00:00:00.000000000
2129,Bulgaria,BGR,Europe,Norway,1.0,62 days 00:00:00.000000000
2130,Bulgaria,BGR,Europe,Poland,1.0,62 days 00:00:00.000000000
2131,Bulgaria,BGR,Europe,Romania,1.0,62 days 00:00:00.000000000
2132,Bulgaria,BGR,Europe,Russian Federation,1.0,62 days 00:00:00.000000000
2133,Bulgaria,BGR,Europe,Serbia,1.0,62 days 00:00:00.000000000
2134,Bulgaria,BGR,Europe,Spain,1.0,62 days 00:00:00.000000000
2135,Bulgaria,BGR,Europe,Switzerland,1.0,62 days 00:00:00.000000000
2136,Bulgaria,BGR,Europe,Turkey,1.0,62 days 00:00:00.000000000
2137,Bulgaria,BGR,Europe,United Arab Emirates,1.0,62 days 00:00:00.000000000
2138,Bulgaria,BGR,Europe,United Kingdom of Great Britain and Northern Ireland,1.0,62 days 00:00:00.000000000
2235,Burkina Faso,BFA,Africa,Algeria,1.0,68 days 00:00:00.000000000
2236,Burkina Faso,BFA,Africa,Belgium,1.0,68 days 00:00:00.000000000
2237,Burkina Faso,BFA,Africa,Benin,1.0,68 days 00:00:00.000000000
2238,Burkina Faso,BFA,Africa,Côte d'Ivoire,1.0,68 days 00:00:00.000000000
2239,Burkina Faso,BFA,Africa,Ethiopia,1.0,68 days 00:00:00.000000000
2240,Burkina Faso,BFA,Africa,France,1.0,68 days 00:00:00.000000000
2241,Burkina Faso,BFA,Africa,Ghana,1.0,68 days 00:00:00.000000000
2242,Burkina Faso,BFA,Africa,Mali,1.0,68 days 00:00:00.000000000
2243,Burkina Faso,BFA,Africa,Morocco,1.0,68 days 00:00:00.000000000
2244,Burkina Faso,BFA,Africa,Niger,1.0,68 days 00:00:00.000000000
2245,Burkina Faso,BFA,Africa,Senegal,1.0,68 days 00:00:00.000000000
2246,Burkina Faso,BFA,Africa,Togo,1.0,68 days 00:00:00.000000000
2247,Burkina Faso,BFA,Africa,Tunisia,1.0,68 days 00:00:00.000000000
2248,Burkina Faso,BFA,Africa,Turkey,1.0,68 days 00:00:00.000000000
2319,Burundi,BDI,Africa,Kenya,1.0,150 days 00:00:00.000000000
2320,Burundi,BDI,Africa,Rwanda,1.0,150 days 00:00:00.000000000
2321,Burundi,BDI,Africa,Uganda,1.0,150 days 00:00:00.000000000
2328,Cabo Verde,CPV,Africa,Brazil,1.0,100 days 00:00:00.000000000
2329,Cabo Verde,CPV,Africa,France,1.0,100 days 00:00:00.000000000
2330,Cabo Verde,CPV,Africa,Gambia,1.0,100 days 00:00:00.000000000
2331,Cabo Verde,CPV,Africa,Germany,1.0,100 days 00:00:00.000000000
2332,Cabo Verde,CPV,Africa,Guinea-Bissau,1.0,100 days 00:00:00.000000000
2333,Cabo Verde,CPV,Africa,Luxembourg,1.0,100 days 00:00:00.000000000
2334,Cabo Verde,CPV,Africa,Morocco,1.0,100 days 00:00:00.000000000
2335,Cabo Verde,CPV,Africa,Netherlands,1.0,100 days 00:00:00.000000000
2336,Cabo Verde,CPV,Africa,Portugal,1.0,100 days 00:00:00.000000000
2337,Cabo Verde,CPV,Africa,Sao Tome and Principe,1.0,100 days 00:00:00.000000000
2338,Cabo Verde,CPV,Africa,Senegal,1.0,100 days 00:00:00.000000000
2339,Cabo Verde,CPV,Africa,Spain,1.0,100 days 00:00:00.000000000
2340,Cabo Verde,CPV,Africa,United Kingdom of Great Britain and Northern Ireland,1.0,100 days 00:00:00.000000000
2341,Cabo Verde,CPV,Africa,United States of America,1.0,100 days 00:00:00.000000000
2356,Cambodia,KHM,Asia,Myanmar,1.0,70 days 00:00:00.000000000
2357,Cambodia,KHM,Asia,China,1.0,70 days 00:00:00.000000000
2358,Cambodia,KHM,Asia,Hong Kong,1.0,70 days 00:00:00.000000000
2359,Cambodia,KHM,Asia,Lao People's Democratic Republic,1.0,70 days 00:00:00.000000000
2360,Cambodia,KHM,Asia,Malaysia,1.0,70 days 00:00:00.000000000
2361,Cambodia,KHM,Asia,Philippines,1.0,70 days 00:00:00.000000000
2362,Cambodia,KHM,Asia,Singapore,1.0,70 days 00:00:00.000000000
2363,Cambodia,KHM,Asia,"Korea, Republic of",1.0,70 days 00:00:00.000000000
2364,Cambodia,KHM,Asia,Taiwan,1.0,70 days 00:00:00.000000000
2365,Cambodia,KHM,Asia,Thailand,1.0,70 days 00:00:00.000000000
2366,Cambodia,KHM,Asia,Viet Nam,1.0,70 days 00:00:00.000000000
2389,Cameroon,CMR,Africa,Belgium,1.0,73 days 00:00:00.000000000
2390,Cameroon,CMR,Africa,Benin,1.0,73 days 00:00:00.000000000
2391,Cameroon,CMR,Africa,Central African Republic,1.0,73 days 00:00:00.000000000
2392,Cameroon,CMR,Africa,Chad,1.0,73 days 00:00:00.000000000
2393,Cameroon,CMR,Africa,Congo,1.0,73 days 00:00:00.000000000
2394,Cameroon,CMR,Africa,"Congo, Democratic Republic of the",1.0,73 days 00:00:00.000000000
2395,Cameroon,CMR,Africa,Côte d'Ivoire,1.0,73 days 00:00:00.000000000
2396,Cameroon,CMR,Africa,Equatorial Guinea,1.0,73 days 00:00:00.000000000
2397,Cameroon,CMR,Africa,Ethiopia,1.0,73 days 00:00:00.000000000
2398,Cameroon,CMR,Africa,France,1.0,73 days 00:00:00.000000000
2399,Cameroon,CMR,Africa,Gabon,1.0,73 days 00:00:00.000000000
2400,Cameroon,CMR,Africa,Kenya,1.0,73 days 00:00:00.000000000
2401,Cameroon,CMR,Africa,Morocco,1.0,73 days 00:00:00.000000000
2402,Cameroon,CMR,Africa,Nigeria,1.0,73 days 00:00:00.000000000
2403,Cameroon,CMR,Africa,Senegal,1.0,73 days 00:00:00.000000000
2404,Cameroon,CMR,Africa,Togo,1.0,73 days 00:00:00.000000000
2405,Cameroon,CMR,Africa,Turkey,1.0,73 days 00:00:00.000000000
2491,Canada,CAN,Americas,Algeria,1.0,54 days 00:00:00.000000000
2492,Canada,CAN,Americas,Antigua and Barbuda,1.0,54 days 00:00:00.000000000
2493,Canada,CAN,Americas,Aruba,1.0,54 days 00:00:00.000000000
2494,Canada,CAN,Americas,Australia,1.0,54 days 00:00:00.000000000
2495,Canada,CAN,Americas,Austria,1.0,54 days 00:00:00.000000000
2496,Canada,CAN,Americas,Bahamas,1.0,54 days 00:00:00.000000000
2497,Canada,CAN,Americas,Barbados,1.0,54 days 00:00:00.000000000
2498,Canada,CAN,Americas,Belgium,1.0,54 days 00:00:00.000000000
2499,Canada,CAN,Americas,Bermuda,1.0,54 days 00:00:00.000000000
2500,Canada,CAN,Americas,Brazil,1.0,54 days 00:00:00.000000000
2501,Canada,CAN,Americas,Cayman Islands,1.0,54 days 00:00:00.000000000
2502,Canada,CAN,Americas,Chile,1.0,54 days 00:00:00.000000000
2503,Canada,CAN,Americas,China,1.0,54 days 00:00:00.000000000
2504,Canada,CAN,Americas,Colombia,1.0,54 days 00:00:00.000000000
2505,Canada,CAN,Americas,Costa Rica,1.0,54 days 00:00:00.000000000
2506,Canada,CAN,Americas,Cuba,1.0,54 days 00:00:00.000000000
2507,Canada,CAN,Americas,Denmark,1.0,54 days 00:00:00.000000000
2508,Canada,CAN,Americas,Dominican Republic,1.0,54 days 00:00:00.000000000
2509,Canada,CAN,Americas,Egypt,1.0,54 days 00:00:00.000000000
2510,Canada,CAN,Americas,El Salvador,1.0,54 days 00:00:00.000000000
2511,Canada,CAN,Americas,Ethiopia,1.0,54 days 00:00:00.000000000
2512,Canada,CAN,Americas,France,1.0,54 days 00:00:00.000000000
2513,Canada,CAN,Americas,Germany,1.0,54 days 00:00:00.000000000
2514,Canada,CAN,Americas,Greece,1.0,54 days 00:00:00.000000000
2515,Canada,CAN,Americas,Grenada,1.0,54 days 00:00:00.000000000
2516,Canada,CAN,Americas,Guadeloupe,1.0,54 days 00:00:00.000000000
2517,Canada,CAN,Americas,Guyana,1.0,54 days 00:00:00.000000000
2518,Canada,CAN,Americas,Haiti,1.0,54 days 00:00:00.000000000
2519,Canada,CAN,Americas,Hong Kong,1.0,54 days 00:00:00.000000000
2520,Canada,CAN,Americas,Iceland,1.0,54 days 00:00:00.000000000
2521,Canada,CAN,Americas,Ireland,1.0,54 days 00:00:00.000000000
2522,Canada,CAN,Americas,Israel,1.0,54 days 00:00:00.000000000
2523,Canada,CAN,Americas,Italy,1.0,54 days 00:00:00.000000000
2524,Canada,CAN,Americas,Jamaica,1.0,54 days 00:00:00.000000000
2525,Canada,CAN,Americas,Japan,1.0,54 days 00:00:00.000000000
2526,Canada,CAN,Americas,Jordan,1.0,54 days 00:00:00.000000000
2527,Canada,CAN,Americas,Martinique,1.0,54 days 00:00:00.000000000
2528,Canada,CAN,Americas,Mexico,1.0,54 days 00:00:00.000000000
2529,Canada,CAN,Americas,Morocco,1.0,54 days 00:00:00.000000000
2530,Canada,CAN,Americas,Netherlands,1.0,54 days 00:00:00.000000000
2531,Canada,CAN,Americas,Netherlands Antilles,1.0,54 days 00:00:00.000000000
2532,Canada,CAN,Americas,New Zealand,1.0,54 days 00:00:00.000000000
2533,Canada,CAN,Americas,Pakistan,1.0,54 days 00:00:00.000000000
2534,Canada,CAN,Americas,Panama,1.0,54 days 00:00:00.000000000
2535,Canada,CAN,Americas,Peru,1.0,54 days 00:00:00.000000000
2536,Canada,CAN,Americas,Philippines,1.0,54 days 00:00:00.000000000
2537,Canada,CAN,Americas,Poland,1.0,54 days 00:00:00.000000000
2538,Canada,CAN,Americas,Portugal,1.0,54 days 00:00:00.000000000
2539,Canada,CAN,Americas,Puerto Rico,1.0,54 days 00:00:00.000000000
2540,Canada,CAN,Americas,Qatar,1.0,54 days 00:00:00.000000000
2541,Canada,CAN,Americas,Russian Federation,1.0,54 days 00:00:00.000000000
2542,Canada,CAN,Americas,Saint Lucia,1.0,54 days 00:00:00.000000000
2543,Canada,CAN,Americas,Saint Pierre and Miquelon,1.0,54 days 00:00:00.000000000
2544,Canada,CAN,Americas,Saudi Arabia,1.0,54 days 00:00:00.000000000
2545,Canada,CAN,Americas,"Korea, Republic of",1.0,54 days 00:00:00.000000000
2546,Canada,CAN,Americas,Spain,1.0,54 days 00:00:00.000000000
2547,Canada,CAN,Americas,Switzerland,1.0,54 days 00:00:00.000000000
2548,Canada,CAN,Americas,Taiwan,1.0,54 days 00:00:00.000000000
2549,Canada,CAN,Americas,Trinidad and Tobago,1.0,54 days 00:00:00.000000000
2550,Canada,CAN,Americas,Tunisia,1.0,54 days 00:00:00.000000000
2551,Canada,CAN,Americas,Turkey,1.0,54 days 00:00:00.000000000
2552,Canada,CAN,Americas,Turks and Caicos Islands,1.0,54 days 00:00:00.000000000
2553,Canada,CAN,Americas,United Arab Emirates,1.0,54 days 00:00:00.000000000
2554,Canada,CAN,Americas,United Kingdom of Great Britain and Northern Ireland,1.0,54 days 00:00:00.000000000
2555,Canada,CAN,Americas,United States of America,1.0,54 days 00:00:00.000000000
2621,Cayman Islands,CYM,Americas,Bahamas,1.0,123 days 00:00:00.000000000
2622,Cayman Islands,CYM,Americas,Canada,1.0,123 days 00:00:00.000000000
2623,Cayman Islands,CYM,Americas,Cuba,1.0,123 days 00:00:00.000000000
2624,Cayman Islands,CYM,Americas,Honduras,1.0,123 days 00:00:00.000000000
2625,Cayman Islands,CYM,Americas,Jamaica,1.0,123 days 00:00:00.000000000
2626,Cayman Islands,CYM,Americas,United States of America,1.0,123 days 00:00:00.000000000
2633,Central African Republic,CAF,Africa,Cameroon,1.0,112 days 00:00:00.000000000
2634,Central African Republic,CAF,Africa,Morocco,1.0,112 days 00:00:00.000000000
2645,Chad,TCD,Africa,Cameroon,1.0,106 days 00:00:00.000000000
2646,Chad,TCD,Africa,Ethiopia,1.0,106 days 00:00:00.000000000
2647,Chad,TCD,Africa,France,1.0,106 days 00:00:00.000000000
2648,Chad,TCD,Africa,Niger,1.0,106 days 00:00:00.000000000
2649,Chad,TCD,Africa,Nigeria,1.0,106 days 00:00:00.000000000
2650,Chad,TCD,Africa,Turkey,1.0,106 days 00:00:00.000000000
2681,Chile,CHL,Americas,Argentina,1.0,59 days 00:00:00.000000000
2682,Chile,CHL,Americas,Australia,1.0,59 days 00:00:00.000000000
2683,Chile,CHL,Americas,Bolivia,1.0,59 days 00:00:00.000000000
2684,Chile,CHL,Americas,Brazil,1.0,59 days 00:00:00.000000000
2685,Chile,CHL,Americas,Canada,1.0,59 days 00:00:00.000000000
2686,Chile,CHL,Americas,Colombia,1.0,59 days 00:00:00.000000000
2687,Chile,CHL,Americas,Dominican Republic,1.0,59 days 00:00:00.000000000
2688,Chile,CHL,Americas,Ecuador,1.0,59 days 00:00:00.000000000
2689,Chile,CHL,Americas,France,1.0,59 days 00:00:00.000000000
2690,Chile,CHL,Americas,French Polynesia,1.0,59 days 00:00:00.000000000
2691,Chile,CHL,Americas,Mexico,1.0,59 days 00:00:00.000000000
2692,Chile,CHL,Americas,New Zealand,1.0,59 days 00:00:00.000000000
2693,Chile,CHL,Americas,Panama,1.0,59 days 00:00:00.000000000
2694,Chile,CHL,Americas,Paraguay,1.0,59 days 00:00:00.000000000
2695,Chile,CHL,Americas,Peru,1.0,59 days 00:00:00.000000000
2696,Chile,CHL,Americas,Spain,1.0,59 days 00:00:00.000000000
2697,Chile,CHL,Americas,United States of America,1.0,59 days 00:00:00.000000000
2698,Chile,CHL,Americas,Uruguay,1.0,59 days 00:00:00.000000000
2699,Chile,CHL,Americas,Venezuela (Bolivarian Republic of),1.0,59 days 00:00:00.000000000
